cidade,h,data_alvo,real,previsto
sao_jose_rio_preto,1,2022-09-18,238.0,294.2
sao_jose_rio_preto,1,2022-09-25,229.0,236.8
sao_jose_rio_preto,1,2022-10-02,312.0,236.6
sao_jose_rio_preto,1,2022-10-09,281.0,284.9
sao_jose_rio_preto,1,2022-10-16,278.0,279.0
sao_jose_rio_preto,1,2022-10-23,292.0,279.4
sao_jose_rio_preto,1,2022-10-30,244.0,286.6
sao_jose_rio_preto,1,2022-11-06,284.0,242.5
sao_jose_rio_preto,1,2022-11-13,260.0,283.4
sao_jose_rio_preto,1,2022-11-20,242.0,266.5
sao_jose_rio_preto,1,2022-11-27,200.0,243.3
sao_jose_rio_preto,1,2022-12-04,138.0,205.5
sao_jose_rio_preto,1,2022-12-11,57.0,151.1
sao_jose_rio_preto,1,2022-12-18,5.0,38.6
sao_jose_rio_preto,1,2022-12-25,168.0,6.2
sao_jose_rio_preto,1,2023-01-01,347.0,75.5
sao_jose_rio_preto,1,2023-01-08,349.0,345.3
sao_jose_rio_preto,1,2023-01-15,413.0,356.5
sao_jose_rio_preto,1,2023-01-22,420.0,523.1
sao_jose_rio_preto,1,2023-01-29,463.0,477.7
sao_jose_rio_preto,1,2023-02-05,492.0,491.3
sao_jose_rio_preto,1,2023-02-12,403.0,533.6
sao_jose_rio_preto,1,2023-02-19,521.0,419.9
sao_jose_rio_preto,1,2023-02-26,613.0,557.9
sao_jose_rio_preto,1,2023-03-05,713.0,647.0
sao_jose_rio_preto,1,2023-03-12,809.0,724.6
sao_jose_rio_preto,1,2023-03-19,1120.0,838.9
sao_jose_rio_preto,1,2023-03-26,1046.0,1176.4
sao_jose_rio_preto,1,2023-04-02,956.0,1093.6
sao_jose_rio_preto,1,2023-04-09,953.0,922.2
sao_jose_rio_preto,1,2023-04-16,842.0,883.9
sao_jose_rio_preto,1,2023-04-23,748.0,723.3
sao_jose_rio_preto,1,2023-04-30,757.0,615.0
sao_jose_rio_preto,1,2023-05-07,703.0,549.2
sao_jose_rio_preto,1,2023-05-14,546.0,493.0
sao_jose_rio_preto,1,2023-05-21,442.0,374.2
sao_jose_rio_preto,1,2023-05-28,346.0,311.9
sao_jose_rio_preto,1,2023-06-04,305.0,238.6
sao_jose_rio_preto,1,2023-06-11,244.0,225.2
sao_jose_rio_preto,1,2023-06-18,234.0,177.9
sao_jose_rio_preto,1,2023-06-25,282.0,173.3
sao_jose_rio_preto,1,2023-07-02,203.0,214.6
sao_jose_rio_preto,1,2023-07-09,221.0,157.9
sao_jose_rio_preto,1,2023-07-16,191.0,173.8
sao_jose_rio_preto,1,2023-07-23,193.0,148.5
sao_jose_rio_preto,1,2023-07-30,202.0,160.0
sao_jose_rio_preto,1,2023-08-06,194.0,173.9
sao_jose_rio_preto,1,2023-08-13,219.0,171.3
sao_jose_rio_preto,1,2023-08-20,215.0,201.0
sao_jose_rio_preto,1,2023-08-27,206.0,206.4
sao_jose_rio_preto,1,2023-09-03,218.0,204.6
sao_jose_rio_preto,1,2023-09-10,216.0,224.8
sao_jose_rio_preto,1,2023-09-17,201.0,226.8
sao_jose_rio_preto,1,2023-09-24,206.0,200.9
sao_jose_rio_preto,1,2023-10-01,223.0,206.0
sao_jose_rio_preto,1,2023-10-08,223.0,203.4
sao_jose_rio_preto,1,2023-10-15,260.0,215.4
sao_jose_rio_preto,1,2023-10-22,218.0,239.8
sao_jose_rio_preto,1,2023-10-29,204.0,218.4
sao_jose_rio_preto,1,2023-11-05,255.0,211.8
sao_jose_rio_preto,1,2023-11-12,212.0,220.3
sao_jose_rio_preto,1,2023-11-19,242.0,221.1
sao_jose_rio_preto,1,2023-11-26,235.0,238.4
sao_jose_rio_preto,1,2023-12-03,242.0,234.4
sao_jose_rio_preto,1,2023-12-10,241.0,228.6
sao_jose_rio_preto,1,2023-12-17,188.0,212.9
sao_jose_rio_preto,1,2023-12-24,203.0,145.5
sao_jose_rio_preto,1,2023-12-31,411.0,207.5
sao_jose_rio_preto,1,2024-01-07,486.0,299.0
sao_jose_rio_preto,1,2024-01-14,656.0,536.5
sao_jose_rio_preto,1,2024-01-21,591.0,808.2
sao_jose_rio_preto,1,2024-01-28,874.0,731.2
sao_jose_rio_preto,1,2024-02-04,1121.0,992.2
sao_jose_rio_preto,1,2024-02-11,1360.0,1236.1
sao_jose_rio_preto,1,2024-02-18,1622.0,1517.7
sao_jose_rio_preto,1,2024-02-25,1675.0,1880.4
sao_jose_rio_preto,1,2024-03-03,1531.0,1835.7
sao_jose_rio_preto,1,2024-03-10,1487.0,1575.3
sao_jose_rio_preto,1,2024-03-17,1424.0,1516.3
sao_jose_rio_preto,1,2024-03-24,1325.0,1368.5
sao_jose_rio_preto,1,2024-03-31,1721.0,1263.0
sao_jose_rio_preto,1,2024-04-07,1771.0,1602.8
sao_jose_rio_preto,1,2024-04-14,1890.0,1698.1
sao_jose_rio_preto,1,2024-04-21,1968.0,1735.8
sao_jose_rio_preto,1,2024-04-28,2087.0,1784.7
sao_jose_rio_preto,1,2024-05-05,2237.0,1638.5
sao_jose_rio_preto,1,2024-05-12,2192.0,1697.3
sao_jose_rio_preto,1,2024-05-19,1956.0,1641.3
sao_jose_rio_preto,1,2024-05-26,1271.0,1484.7
sao_jose_rio_preto,1,2024-06-02,1312.0,993.7
sao_jose_rio_preto,1,2024-06-09,1309.0,911.2
sao_jose_rio_preto,1,2024-06-16,1231.0,855.9
sao_jose_rio_preto,1,2024-06-23,1131.0,914.1
sao_jose_rio_preto,1,2024-06-30,940.0,849.2
sao_jose_rio_preto,1,2024-07-07,907.0,684.1
sao_jose_rio_preto,1,2024-07-14,819.0,650.7
sao_jose_rio_preto,1,2024-07-21,747.0,603.1
sao_jose_rio_preto,1,2024-07-28,821.0,596.6
sao_jose_rio_preto,1,2024-08-04,663.0,699.2
sao_jose_rio_preto,1,2024-08-11,696.0,616.7
sao_jose_rio_preto,1,2024-08-18,654.0,639.5
sao_jose_rio_preto,1,2024-08-25,655.0,633.5
sao_jose_rio_preto,1,2024-09-01,793.0,655.5
sao_jose_rio_preto,1,2024-09-08,825.0,761.2
sao_jose_rio_preto,1,2024-09-15,845.0,804.6
sao_jose_rio_preto,1,2024-09-22,903.0,777.8
sao_jose_rio_preto,1,2024-09-29,859.0,814.3
sao_jose_rio_preto,1,2024-10-06,885.0,812.3
sao_jose_rio_preto,1,2024-10-13,891.0,838.4
sao_jose_rio_preto,1,2024-10-20,900.0,844.5
sao_jose_rio_preto,1,2024-10-27,1063.0,848.3
sao_jose_rio_preto,1,2024-11-03,1144.0,941.6
sao_jose_rio_preto,1,2024-11-10,1229.0,996.2
sao_jose_rio_preto,1,2024-11-17,1459.0,1095.3
sao_jose_rio_preto,1,2024-11-24,1692.0,1317.1
sao_jose_rio_preto,1,2024-12-01,2243.0,1523.1
sao_jose_rio_preto,1,2024-12-08,2933.0,1784.5
sao_jose_rio_preto,1,2024-12-15,3325.0,2162.6
sao_jose_rio_preto,1,2024-12-22,4203.0,2685.2
sao_jose_rio_preto,1,2024-12-29,5587.0,3410.1
sao_jose_rio_preto,1,2025-01-05,6254.0,5118.5
sao_jose_rio_preto,1,2025-01-12,6816.0,6892.9
sao_jose_rio_preto,1,2025-01-19,6812.0,7631.5
sao_jose_rio_preto,1,2025-01-26,6396.0,7535.7
sao_jose_rio_preto,1,2025-02-02,5727.0,6920.3
sao_jose_rio_preto,1,2025-02-09,5344.0,6322.8
sao_jose_rio_preto,1,2025-02-16,5064.0,5554.6
sao_jose_rio_preto,1,2025-02-23,4858.0,5268.7
sao_jose_rio_preto,1,2025-03-02,4035.0,5197.1
sao_jose_rio_preto,1,2025-03-09,3560.0,4280.6
sao_jose_rio_preto,1,2025-03-16,2966.0,3529.7
sao_jose_rio_preto,1,2025-03-23,2636.0,2708.7
sao_jose_rio_preto,1,2025-03-30,2261.0,2478.1
sao_jose_rio_preto,1,2025-04-06,2074.0,2008.9
sao_jose_rio_preto,1,2025-04-13,1697.0,1810.6
sao_jose_rio_preto,1,2025-04-20,1856.0,1458.0
sao_jose_rio_preto,1,2025-04-27,1686.0,1527.4
sao_jose_rio_preto,1,2025-05-04,1612.0,1346.7
sao_jose_rio_preto,1,2025-05-11,1329.0,1245.4
sao_jose_rio_preto,1,2025-05-18,1269.0,954.9
sao_jose_rio_preto,1,2025-05-25,893.0,917.0
sao_jose_rio_preto,1,2025-06-01,656.0,647.2
sao_jose_rio_preto,1,2025-06-08,580.0,471.0
sao_jose_rio_preto,1,2025-06-15,516.0,470.4
sao_jose_rio_preto,1,2025-06-22,416.0,386.3
sao_jose_rio_preto,1,2025-06-29,408.0,308.2
sao_jose_rio_preto,1,2025-07-06,319.0,311.2
sao_jose_rio_preto,1,2025-07-13,361.0,249.2
sao_jose_rio_preto,1,2025-07-20,299.0,292.0
sao_jose_rio_preto,1,2025-07-27,276.0,257.8
sao_jose_rio_preto,1,2025-08-03,247.0,242.4
sao_jose_rio_preto,1,2025-08-10,282.0,222.6
sao_jose_rio_preto,1,2025-08-17,375.0,272.9
sao_jose_rio_preto,1,2025-08-24,359.0,329.7
sao_jose_rio_preto,1,2025-08-31,421.0,333.3
sao_jose_rio_preto,1,2025-09-07,456.0,382.5
sao_jose_rio_preto,1,2025-09-14,525.0,450.8
sao_jose_rio_preto,1,2025-09-21,536.0,440.7
sao_jose_rio_preto,1,2025-09-28,581.0,518.4
sao_jose_rio_preto,1,2025-10-05,553.0,538.5
sao_jose_rio_preto,1,2025-10-12,522.0,518.2
sao_jose_rio_preto,1,2025-10-19,533.0,522.6
sao_jose_rio_preto,1,2025-10-26,505.0,535.0
sao_jose_rio_preto,1,2025-11-02,522.0,493.4
sao_jose_rio_preto,1,2025-11-09,619.0,526.2
sao_jose_rio_preto,1,2025-11-16,496.0,632.3
sao_jose_rio_preto,1,2025-11-23,504.0,503.0
sao_jose_rio_preto,1,2025-11-30,505.0,514.0
sao_jose_rio_preto,1,2025-12-07,469.0,477.9
sao_jose_rio_preto,1,2025-12-14,451.0,393.9
sao_jose_rio_preto,1,2025-12-21,468.0,356.2
sao_jose_rio_preto,1,2025-12-28,469.0,437.6
sao_jose_rio_preto,1,2026-01-04,491.0,591.0
sao_jose_rio_preto,1,2026-01-11,445.0,551.4
sao_jose_rio_preto,1,2026-01-18,447.0,527.1
sao_jose_rio_preto,1,2026-01-25,412.0,516.5
sao_jose_rio_preto,1,2026-02-01,366.0,471.1
sao_jose_rio_preto,1,2026-02-08,505.0,418.3
sao_jose_rio_preto,1,2026-02-15,553.0,542.1
sao_jose_rio_preto,1,2026-02-22,502.0,623.5
sao_jose_rio_preto,1,2026-03-01,579.0,585.6
sao_jose_rio_preto,1,2026-03-08,488.0,655.1
sao_jose_rio_preto,1,2026-03-15,566.0,521.7
sao_jose_rio_preto,1,2026-03-22,652.0,593.8
sao_jose_rio_preto,1,2026-03-29,603.0,616.9
sao_jose_rio_preto,1,2026-04-05,687.0,634.0
sao_jose_rio_preto,1,2026-04-12,609.0,650.9
sao_jose_rio_preto,1,2026-04-19,545.0,582.4
sao_jose_rio_preto,1,2026-04-26,493.0,508.3
sao_jose_rio_preto,1,2026-05-03,435.0,412.7
sao_jose_rio_preto,1,2026-05-10,353.0,329.7
sao_jose_rio_preto,1,2026-05-17,428.0,264.4
sao_jose_rio_preto,1,2026-05-24,375.0,335.1
sao_jose_rio_preto,1,2026-05-31,326.0,287.4
sao_jose_rio_preto,1,2026-06-07,254.0,262.2
sao_jose_rio_preto,1,2026-06-14,252.0,203.5
sao_jose_rio_preto,1,2026-06-21,227.0,192.2
sao_jose_rio_preto,1,2026-06-28,270.0,174.9
sao_jose_rio_preto,1,2026-07-05,193.0,220.7
sao_jose_rio_preto,2,2015-01-18,232.0,191.7
sao_jose_rio_preto,2,2015-01-25,300.0,309.7
sao_jose_rio_preto,2,2015-02-01,446.0,306.9
sao_jose_rio_preto,2,2015-02-08,505.0,475.5
sao_jose_rio_preto,2,2015-02-15,600.0,685.6
sao_jose_rio_preto,2,2015-02-22,758.0,681.8
sao_jose_rio_preto,2,2015-03-01,976.0,792.5
sao_jose_rio_preto,2,2015-03-08,1141.0,1038.4
sao_jose_rio_preto,2,2015-03-15,1164.0,1175.5
sao_jose_rio_preto,2,2015-03-22,1338.0,1381.6
sao_jose_rio_preto,2,2015-03-29,1450.0,1475.0
sao_jose_rio_preto,2,2015-04-05,2043.0,1467.7
sao_jose_rio_preto,2,2015-04-12,1947.0,1477.5
sao_jose_rio_preto,2,2015-04-19,2193.0,1824.7
sao_jose_rio_preto,2,2015-04-26,2381.0,1587.0
sao_jose_rio_preto,2,2015-05-03,1902.0,1375.7
sao_jose_rio_preto,2,2015-05-10,1641.0,1500.8
sao_jose_rio_preto,2,2015-05-17,1412.0,967.7
sao_jose_rio_preto,2,2015-05-24,1156.0,788.4
sao_jose_rio_preto,2,2015-05-31,924.0,666.8
sao_jose_rio_preto,2,2015-06-07,715.0,539.9
sao_jose_rio_preto,2,2015-06-14,641.0,463.7
sao_jose_rio_preto,2,2015-06-21,414.0,382.2
sao_jose_rio_preto,2,2015-06-28,268.0,311.8
sao_jose_rio_preto,2,2015-07-05,191.0,223.1
sao_jose_rio_preto,2,2015-07-12,198.0,168.5
sao_jose_rio_preto,2,2015-07-19,232.0,173.9
sao_jose_rio_preto,2,2015-07-26,174.0,100.4
sao_jose_rio_preto,2,2015-08-02,122.0,136.0
sao_jose_rio_preto,2,2015-08-09,148.0,134.2
sao_jose_rio_preto,2,2015-08-16,123.0,142.9
sao_jose_rio_preto,2,2015-08-23,87.0,122.3
sao_jose_rio_preto,2,2015-08-30,99.0,170.1
sao_jose_rio_preto,2,2015-09-06,90.0,132.3
sao_jose_rio_preto,2,2015-09-13,122.0,93.3
sao_jose_rio_preto,2,2015-09-20,115.0,103.0
sao_jose_rio_preto,2,2015-09-27,131.0,112.1
sao_jose_rio_preto,2,2015-10-04,122.0,98.6
sao_jose_rio_preto,2,2015-10-11,116.0,133.6
sao_jose_rio_preto,2,2015-10-18,121.0,127.6
sao_jose_rio_preto,2,2015-10-25,114.0,112.1
sao_jose_rio_preto,2,2015-11-01,132.0,128.8
sao_jose_rio_preto,2,2015-11-08,150.0,102.9
sao_jose_rio_preto,2,2015-11-15,159.0,139.1
sao_jose_rio_preto,2,2015-11-22,152.0,127.1
sao_jose_rio_preto,2,2015-11-29,167.0,123.6
sao_jose_rio_preto,2,2015-12-06,215.0,129.4
sao_jose_rio_preto,2,2015-12-13,233.0,141.5
sao_jose_rio_preto,2,2015-12-20,247.0,155.9
sao_jose_rio_preto,2,2015-12-27,184.0,163.3
sao_jose_rio_preto,2,2016-01-03,539.0,275.7
sao_jose_rio_preto,2,2016-01-10,696.0,300.1
sao_jose_rio_preto,2,2016-01-17,934.0,953.0
sao_jose_rio_preto,2,2016-01-24,1024.0,1370.6
sao_jose_rio_preto,2,2016-01-31,1171.0,1753.3
sao_jose_rio_preto,2,2016-02-07,1487.0,1270.8
sao_jose_rio_preto,2,2016-02-14,1553.0,1182.3
sao_jose_rio_preto,2,2016-02-21,1659.0,1541.8
sao_jose_rio_preto,2,2016-02-28,1634.0,1578.0
sao_jose_rio_preto,2,2016-03-06,1629.0,1821.7
sao_jose_rio_preto,2,2016-03-13,1639.0,1830.2
sao_jose_rio_preto,2,2016-03-20,1517.0,1782.7
sao_jose_rio_preto,2,2016-03-27,1644.0,1485.5
sao_jose_rio_preto,2,2016-04-03,1698.0,1211.1
sao_jose_rio_preto,2,2016-04-10,1721.0,1381.1
sao_jose_rio_preto,2,2016-04-17,1514.0,1370.7
sao_jose_rio_preto,2,2016-04-24,1211.0,1310.8
sao_jose_rio_preto,2,2016-05-01,849.0,1072.8
sao_jose_rio_preto,2,2016-05-08,647.0,691.3
sao_jose_rio_preto,2,2016-05-15,531.0,394.0
sao_jose_rio_preto,2,2016-05-22,338.0,279.2
sao_jose_rio_preto,2,2016-05-29,247.0,243.3
sao_jose_rio_preto,2,2016-06-05,182.0,168.3
sao_jose_rio_preto,2,2016-06-12,138.0,153.4
sao_jose_rio_preto,2,2016-06-19,129.0,96.8
sao_jose_rio_preto,2,2016-06-26,81.0,74.9
sao_jose_rio_preto,2,2016-07-03,81.0,61.6
sao_jose_rio_preto,2,2016-07-10,79.0,41.2
sao_jose_rio_preto,2,2016-07-17,67.0,49.8
sao_jose_rio_preto,2,2016-07-24,58.0,57.3
sao_jose_rio_preto,2,2016-07-31,61.0,53.9
sao_jose_rio_preto,2,2016-08-07,58.0,44.0
sao_jose_rio_preto,2,2016-08-14,48.0,39.3
sao_jose_rio_preto,2,2016-08-21,75.0,45.9
sao_jose_rio_preto,2,2016-08-28,53.0,44.6
sao_jose_rio_preto,2,2016-09-04,64.0,63.8
sao_jose_rio_preto,2,2016-09-11,65.0,58.2
sao_jose_rio_preto,2,2016-09-18,63.0,68.8
sao_jose_rio_preto,2,2016-09-25,79.0,67.6
sao_jose_rio_preto,2,2016-10-02,65.0,57.5
sao_jose_rio_preto,2,2016-10-09,65.0,72.0
sao_jose_rio_preto,2,2016-10-16,89.0,75.9
sao_jose_rio_preto,2,2016-10-23,76.0,63.9
sao_jose_rio_preto,2,2016-10-30,81.0,68.6
sao_jose_rio_preto,2,2016-11-06,82.0,73.4
sao_jose_rio_preto,2,2016-11-13,86.0,78.7
sao_jose_rio_preto,2,2016-11-20,80.0,95.9
sao_jose_rio_preto,2,2016-11-27,89.0,93.1
sao_jose_rio_preto,2,2016-12-04,101.0,96.4
sao_jose_rio_preto,2,2016-12-11,108.0,100.8
sao_jose_rio_preto,2,2016-12-18,91.0,88.8
sao_jose_rio_preto,2,2016-12-25,241.0,103.6
sao_jose_rio_preto,2,2017-01-01,134.0,60.3
sao_jose_rio_preto,2,2017-01-08,106.0,419.1
sao_jose_rio_preto,2,2017-01-15,104.0,375.5
sao_jose_rio_preto,2,2017-01-22,116.0,174.3
sao_jose_rio_preto,2,2017-01-29,133.0,196.8
sao_jose_rio_preto,2,2017-02-05,124.0,147.6
sao_jose_rio_preto,2,2017-02-12,103.0,173.3
sao_jose_rio_preto,2,2017-02-19,103.0,139.8
sao_jose_rio_preto,2,2017-02-26,126.0,114.7
sao_jose_rio_preto,2,2017-03-05,121.0,123.0
sao_jose_rio_preto,2,2017-03-12,97.0,156.8
sao_jose_rio_preto,2,2017-03-19,107.0,133.2
sao_jose_rio_preto,2,2017-03-26,92.0,99.5
sao_jose_rio_preto,2,2017-04-02,109.0,108.9
sao_jose_rio_preto,2,2017-04-09,100.0,83.4
sao_jose_rio_preto,2,2017-04-16,83.0,97.5
sao_jose_rio_preto,2,2017-04-23,68.0,95.4
sao_jose_rio_preto,2,2017-04-30,69.0,55.7
sao_jose_rio_preto,2,2017-05-07,53.0,37.4
sao_jose_rio_preto,2,2017-05-14,59.0,33.4
sao_jose_rio_preto,2,2017-05-21,60.0,24.6
sao_jose_rio_preto,2,2017-05-28,69.0,28.3
sao_jose_rio_preto,2,2017-06-04,55.0,30.4
sao_jose_rio_preto,2,2017-06-11,51.0,43.1
sao_jose_rio_preto,2,2017-06-18,44.0,34.8
sao_jose_rio_preto,2,2017-06-25,38.0,28.3
sao_jose_rio_preto,2,2017-07-02,28.0,24.7
sao_jose_rio_preto,2,2017-07-09,38.0,21.0
sao_jose_rio_preto,2,2017-07-16,36.0,20.1
sao_jose_rio_preto,2,2017-07-23,38.0,26.3
sao_jose_rio_preto,2,2017-07-30,44.0,23.3
sao_jose_rio_preto,2,2017-08-06,43.0,28.1
sao_jose_rio_preto,2,2017-08-13,52.0,32.1
sao_jose_rio_preto,2,2017-08-20,62.0,33.4
sao_jose_rio_preto,2,2017-08-27,68.0,40.9
sao_jose_rio_preto,2,2017-09-03,87.0,53.9
sao_jose_rio_preto,2,2017-09-10,102.0,73.6
sao_jose_rio_preto,2,2017-09-17,96.0,83.9
sao_jose_rio_preto,2,2017-09-24,94.0,96.1
sao_jose_rio_preto,2,2017-10-01,97.0,96.2
sao_jose_rio_preto,2,2017-10-08,91.0,92.7
sao_jose_rio_preto,2,2017-10-15,84.0,103.1
sao_jose_rio_preto,2,2017-10-22,52.0,100.0
sao_jose_rio_preto,2,2017-10-29,47.0,83.2
sao_jose_rio_preto,2,2017-11-05,71.0,66.8
sao_jose_rio_preto,2,2017-11-12,47.0,52.3
sao_jose_rio_preto,2,2017-11-19,53.0,64.3
sao_jose_rio_preto,2,2017-11-26,70.0,50.8
sao_jose_rio_preto,2,2017-12-03,75.0,59.1
sao_jose_rio_preto,2,2017-12-10,74.0,57.6
sao_jose_rio_preto,2,2017-12-17,51.0,72.1
sao_jose_rio_preto,2,2017-12-24,62.0,68.7
sao_jose_rio_preto,2,2017-12-31,150.0,46.1
sao_jose_rio_preto,2,2018-01-07,84.0,99.5
sao_jose_rio_preto,2,2018-01-14,79.0,153.9
sao_jose_rio_preto,2,2018-01-21,80.0,103.4
sao_jose_rio_preto,2,2018-01-28,101.0,116.1
sao_jose_rio_preto,2,2018-02-04,77.0,119.4
sao_jose_rio_preto,2,2018-02-11,72.0,123.7
sao_jose_rio_preto,2,2018-02-18,97.0,82.6
sao_jose_rio_preto,2,2018-02-25,90.0,87.2
sao_jose_rio_preto,2,2018-03-04,96.0,114.0
sao_jose_rio_preto,2,2018-03-11,118.0,97.5
sao_jose_rio_preto,2,2018-03-18,115.0,112.8
sao_jose_rio_preto,2,2018-03-25,126.0,122.2
sao_jose_rio_preto,2,2018-04-01,113.0,112.4
sao_jose_rio_preto,2,2018-04-08,105.0,118.9
sao_jose_rio_preto,2,2018-04-15,123.0,116.8
sao_jose_rio_preto,2,2018-04-22,137.0,84.8
sao_jose_rio_preto,2,2018-04-29,158.0,93.4
sao_jose_rio_preto,2,2018-05-06,164.0,85.5
sao_jose_rio_preto,2,2018-05-13,129.0,90.6
sao_jose_rio_preto,2,2018-05-20,107.0,90.3
sao_jose_rio_preto,2,2018-05-27,86.0,71.6
sao_jose_rio_preto,2,2018-06-03,93.0,50.2
sao_jose_rio_preto,2,2018-06-10,74.0,50.4
sao_jose_rio_preto,2,2018-06-17,82.0,47.7
sao_jose_rio_preto,2,2018-06-24,68.0,39.7
sao_jose_rio_preto,2,2018-07-01,51.0,49.0
sao_jose_rio_preto,2,2018-07-08,60.0,42.3
sao_jose_rio_preto,2,2018-07-15,70.0,35.6
sao_jose_rio_preto,2,2018-07-22,68.0,43.6
sao_jose_rio_preto,2,2018-07-29,61.0,49.5
sao_jose_rio_preto,2,2018-08-05,64.0,51.5
sao_jose_rio_preto,2,2018-08-12,75.0,46.5
sao_jose_rio_preto,2,2018-08-19,67.0,51.8
sao_jose_rio_preto,2,2018-08-26,65.0,66.3
sao_jose_rio_preto,2,2018-09-02,43.0,70.5
sao_jose_rio_preto,2,2018-09-09,63.0,72.7
sao_jose_rio_preto,2,2018-09-16,49.0,56.6
sao_jose_rio_preto,2,2018-09-23,67.0,59.7
sao_jose_rio_preto,2,2018-09-30,75.0,52.4
sao_jose_rio_preto,2,2018-10-07,49.0,62.9
sao_jose_rio_preto,2,2018-10-14,81.0,78.5
sao_jose_rio_preto,2,2018-10-21,87.0,65.9
sao_jose_rio_preto,2,2018-10-28,92.0,79.0
sao_jose_rio_preto,2,2018-11-04,106.0,79.8
sao_jose_rio_preto,2,2018-11-11,110.0,88.2
sao_jose_rio_preto,2,2018-11-18,111.0,104.3
sao_jose_rio_preto,2,2018-11-25,125.0,111.4
sao_jose_rio_preto,2,2018-12-02,136.0,99.6
sao_jose_rio_preto,2,2018-12-09,145.0,114.1
sao_jose_rio_preto,2,2018-12-16,202.0,126.5
sao_jose_rio_preto,2,2018-12-23,291.0,124.7
sao_jose_rio_preto,2,2018-12-30,301.0,129.3
sao_jose_rio_preto,2,2019-01-06,447.0,362.3
sao_jose_rio_preto,2,2019-01-13,633.0,465.9
sao_jose_rio_preto,2,2019-01-20,842.0,600.3
sao_jose_rio_preto,2,2019-01-27,1231.0,1015.0
sao_jose_rio_preto,2,2019-02-03,1542.0,1347.7
sao_jose_rio_preto,2,2019-02-10,1780.0,2150.7
sao_jose_rio_preto,2,2019-02-17,2046.0,2248.9
sao_jose_rio_preto,2,2019-02-24,1736.0,2193.0
sao_jose_rio_preto,2,2019-03-03,1817.0,2447.5
sao_jose_rio_preto,2,2019-03-10,2054.0,1840.1
sao_jose_rio_preto,2,2019-03-17,2296.0,1993.4
sao_jose_rio_preto,2,2019-03-24,2449.0,1978.5
sao_jose_rio_preto,2,2019-03-31,2891.0,2097.5
sao_jose_rio_preto,2,2019-04-07,3340.0,2090.2
sao_jose_rio_preto,2,2019-04-14,3133.0,2448.1
sao_jose_rio_preto,2,2019-04-21,3263.0,2808.8
sao_jose_rio_preto,2,2019-04-28,3052.0,2383.6
sao_jose_rio_preto,2,2019-05-05,2944.0,1973.2
sao_jose_rio_preto,2,2019-05-12,2718.0,1767.6
sao_jose_rio_preto,2,2019-05-19,2018.0,1675.8
sao_jose_rio_preto,2,2019-05-26,1363.0,1430.7
sao_jose_rio_preto,2,2019-06-02,1095.0,918.3
sao_jose_rio_preto,2,2019-06-09,907.0,620.5
sao_jose_rio_preto,2,2019-06-16,677.0,543.4
sao_jose_rio_preto,2,2019-06-23,539.0,392.6
sao_jose_rio_preto,2,2019-06-30,380.0,289.5
sao_jose_rio_preto,2,2019-07-07,242.0,236.2
sao_jose_rio_preto,2,2019-07-14,175.0,224.8
sao_jose_rio_preto,2,2019-07-21,148.0,183.4
sao_jose_rio_preto,2,2019-07-28,135.0,167.3
sao_jose_rio_preto,2,2019-08-04,97.0,104.1
sao_jose_rio_preto,2,2019-08-11,109.0,87.7
sao_jose_rio_preto,2,2019-08-18,68.0,97.0
sao_jose_rio_preto,2,2019-08-25,63.0,100.0
sao_jose_rio_preto,2,2019-09-01,80.0,76.4
sao_jose_rio_preto,2,2019-09-08,68.0,55.0
sao_jose_rio_preto,2,2019-09-15,75.0,74.7
sao_jose_rio_preto,2,2019-09-22,60.0,77.2
sao_jose_rio_preto,2,2019-09-29,72.0,80.2
sao_jose_rio_preto,2,2019-10-06,68.0,72.1
sao_jose_rio_preto,2,2019-10-13,78.0,73.2
sao_jose_rio_preto,2,2019-10-20,60.0,61.5
sao_jose_rio_preto,2,2019-10-27,85.0,78.5
sao_jose_rio_preto,2,2019-11-03,74.0,64.4
sao_jose_rio_preto,2,2019-11-10,89.0,73.5
sao_jose_rio_preto,2,2019-11-17,72.0,73.3
sao_jose_rio_preto,2,2019-11-24,97.0,86.9
sao_jose_rio_preto,2,2019-12-01,109.0,77.7
sao_jose_rio_preto,2,2019-12-08,86.0,91.0
sao_jose_rio_preto,2,2019-12-15,107.0,109.2
sao_jose_rio_preto,2,2019-12-22,90.0,88.6
sao_jose_rio_preto,2,2019-12-29,135.0,100.1
sao_jose_rio_preto,2,2020-01-05,239.0,123.4
sao_jose_rio_preto,2,2020-01-12,331.0,161.2
sao_jose_rio_preto,2,2020-01-19,405.0,382.9
sao_jose_rio_preto,2,2020-01-26,536.0,630.9
sao_jose_rio_preto,2,2020-02-02,600.0,680.7
sao_jose_rio_preto,2,2020-02-09,650.0,890.6
sao_jose_rio_preto,2,2020-02-16,612.0,800.0
sao_jose_rio_preto,2,2020-02-23,616.0,732.3
sao_jose_rio_preto,2,2020-03-01,663.0,730.2
sao_jose_rio_preto,2,2020-03-08,655.0,822.2
sao_jose_rio_preto,2,2020-03-15,393.0,770.7
sao_jose_rio_preto,2,2020-03-22,315.0,608.7
sao_jose_rio_preto,2,2020-03-29,316.0,336.3
sao_jose_rio_preto,2,2020-04-05,297.0,287.8
sao_jose_rio_preto,2,2020-04-12,331.0,244.9
sao_jose_rio_preto,2,2020-04-19,323.0,214.4
sao_jose_rio_preto,2,2020-04-26,359.0,253.4
