data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,receptivo,transmissao,nivel_inc,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,tmin,tmed,tmax,precipitacao,umidade,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,target_h1,target_h2,target_h3,target_h4
2014-03-16,201412,72.0,72,72,72,0.9975349,17.679472,0,2,353870920141219589,2023-08-20,Piracicaba,1.7047511,407252,1,1,1,30,,,,,200588,21.71,26.39,32.23,2.2,66.71,52.0,20.7,1.2618303,33.0,20.89,0.78049344,40.0,21.3,1.092714,51.0,20.77,1.9167023,49.25,21.150000000000002,123.0,146.0,211.0,169.0
2014-03-23,201413,123.0,123,123,123,0.9999999,30.20243,0,1,353870920141319589,2023-08-20,Piracicaba,2.2289283,407252,0,1,1,46,,,,,200588,19.09,24.61,30.89,0.2,62.86,72.0,21.71,1.7047511,52.0,20.7,1.2618303,33.0,20.89,0.78049344,40.0,21.3,1.092714,70.0,20.5975,146.0,211.0,169.0,164.0
2014-03-30,201414,146.0,146,146,146,0.9999935,35.85004,0,3,353870920141419589,2023-08-20,Piracicaba,1.8043122,407252,1,1,1,51,,,,,200588,20.84,25.49,31.43,11.6,69.86,123.0,19.09,2.2289283,72.0,21.71,1.7047511,52.0,20.7,1.2618303,33.0,20.89,0.78049344,98.25,20.585,211.0,169.0,164.0,181.0
2014-04-06,201415,211.0,211,211,211,0.99999994,51.810673,0,3,353870920141519589,2023-08-20,Piracicaba,1.8162909,407252,0,1,2,64,,,,,200588,20.77,26.9,34.04,10.9,60.29,146.0,20.84,1.8043122,123.0,19.09,2.2289283,72.0,21.71,1.7047511,52.0,20.7,1.2618303,138.0,20.6025,169.0,164.0,181.0,202.0
2014-04-13,201416,169.0,169,169,169,0.82445663,41.497646,0,1,353870920141619589,2023-08-20,Piracicaba,1.1095752,407252,1,0,1,65,,,,,200588,19.3,23.64,29.06,8.0,72.14,211.0,20.77,1.8162909,146.0,20.84,1.8043122,123.0,19.09,2.2289283,72.0,21.71,1.7047511,162.25,20.0,164.0,181.0,202.0,181.0
2014-04-20,201417,164.0,164,164,164,0.25355494,40.269905,0,1,353870920141719589,2023-08-20,Piracicaba,0.9306596,407252,0,0,1,96,,,,,200588,18.5,23.04,28.8,5.5,68.14,169.0,19.3,1.1095752,211.0,20.77,1.8162909,146.0,20.84,1.8043122,123.0,19.09,2.2289283,172.5,19.8525,181.0,202.0,181.0,142.0
2014-04-27,201418,181.0,181,181,181,0.5968493,44.444225,0,1,353870920141819589,2023-08-20,Piracicaba,1.0262508,407252,0,0,2,91,,,,,200588,15.3,21.64,28.46,0.0,57.43,164.0,18.5,0.9306596,169.0,19.3,1.1095752,211.0,20.77,1.8162909,146.0,20.84,1.8043122,181.25,18.4675,202.0,181.0,142.0,85.0
2014-05-04,201419,202.0,202,202,202,0.9326429,49.60074,0,4,353870920141919589,2023-08-20,Piracicaba,1.1671027,407252,0,0,2,110,,,,,200588,17.0,23.11,29.66,0.0,57.14,181.0,15.3,1.0262508,164.0,18.5,0.9306596,169.0,19.3,1.1095752,211.0,20.77,1.8162909,179.0,17.525,181.0,142.0,85.0,77.0
2014-05-11,201420,181.0,181,181,181,0.50794876,44.444225,0,4,353870920142019589,2023-08-20,Piracicaba,1.0020955,407252,0,0,2,92,,,,,200588,15.3,21.51,28.34,0.4,60.43,202.0,17.0,1.1671027,181.0,15.3,1.0262508,164.0,18.5,0.9306596,169.0,19.3,1.1095752,182.0,16.525000000000002,142.0,85.0,77.0,75.0
2014-05-18,201421,142.0,142,142,142,0.007992859,34.867847,0,1,353870920142119589,2023-08-20,Piracicaba,0.76558775,407252,0,0,1,62,,,,,200588,16.91,21.41,26.81,22.6,71.29,181.0,15.3,1.0020955,202.0,17.0,1.1671027,181.0,15.3,1.0262508,164.0,18.5,0.9306596,176.5,16.1275,85.0,77.0,75.0,34.0
2014-05-25,201422,85.0,85,85,85,3.0932064e-08,20.871597,0,1,353870920142219589,2023-08-20,Piracicaba,0.4983647,407252,0,0,1,43,,,,,200588,13.24,17.77,22.89,5.7,76.71,142.0,16.91,0.76558775,181.0,15.3,1.0020955,202.0,17.0,1.1671027,181.0,15.3,1.0262508,152.5,15.6125,77.0,75.0,34.0,41.0
2014-06-01,201423,77.0,77,77,77,1.8013281e-05,18.907211,0,1,353870920142319589,2023-08-20,Piracicaba,0.5624467,407252,0,0,1,39,,,,,200588,15.01,19.7,25.87,4.1,69.57,85.0,13.24,0.4983647,142.0,16.91,0.76558775,181.0,15.3,1.0020955,202.0,17.0,1.1671027,121.25,15.115,75.0,34.0,41.0,15.0
2014-06-08,201424,75.0,75,75,75,0.02204382,18.416117,0,1,353870920142419589,2023-08-20,Piracicaba,0.7378762,407252,0,0,1,30,,,,,200588,17.39,22.19,28.13,0.0,64.14,77.0,15.01,0.5624467,85.0,13.24,0.4983647,142.0,16.91,0.76558775,181.0,15.3,1.0020955,94.75,15.6375,34.0,41.0,15.0,18.0
2014-06-15,201425,34.0,34,34,34,6.230584e-06,8.3486395,0,1,353870920142519589,2023-08-20,Piracicaba,0.4262481,407252,0,0,1,10,,,,,200588,15.5,20.06,26.27,0.0,70.29,75.0,17.39,0.7378762,77.0,15.01,0.5624467,85.0,13.24,0.4983647,142.0,16.91,0.76558775,67.75,15.285,41.0,15.0,18.0,17.0
2014-06-22,201426,41.0,41,41,41,0.011196426,10.067476,0,1,353870920142619589,2023-08-20,Piracicaba,0.6382701,407252,0,0,1,16,,,,,200588,14.3,21.01,28.64,0.0,63.14,34.0,15.5,0.4262481,75.0,17.39,0.7378762,77.0,15.01,0.5624467,85.0,13.24,0.4983647,56.75,15.55,15.0,18.0,17.0,13.0
2014-06-29,201427,15.0,15,15,15,1.3621286e-05,3.6832232,0,1,353870920142719589,2023-08-20,Piracicaba,0.3191775,407252,0,0,0,4,,,,,200588,14.37,20.5,27.69,0.0,57.86,41.0,14.3,0.6382701,34.0,15.5,0.4262481,75.0,17.39,0.7378762,77.0,15.01,0.5624467,41.25,15.39,18.0,17.0,13.0,16.0
2014-07-06,201428,18.0,18,18,18,0.013703045,4.419868,0,1,353870920142819589,2023-08-20,Piracicaba,0.5359185,407252,0,0,1,4,,,,,200588,16.01,19.39,24.14,20.0,71.57,15.0,14.37,0.3191775,41.0,14.3,0.6382701,34.0,15.5,0.4262481,75.0,17.39,0.7378762,27.0,15.045,17.0,13.0,16.0,9.0
2014-07-13,201429,17.0,17,17,17,0.15546817,4.1743197,0,1,353870920142919589,2023-08-20,Piracicaba,0.7278405,407252,0,0,1,4,,,,,200588,13.47,18.9,25.69,1.1,66.71,18.0,16.01,0.5359185,15.0,14.37,0.3191775,41.0,14.3,0.6382701,34.0,15.5,0.4262481,22.75,14.5375,13.0,16.0,9.0,8.0
2014-07-20,201430,13.0,13,13,13,0.18078087,3.1921268,0,1,353870920143019589,2023-08-20,Piracicaba,0.7222073,407252,0,0,0,1,,,,,200588,13.33,18.33,24.29,17.6,65.43,17.0,13.47,0.7278405,18.0,16.01,0.5359185,15.0,14.37,0.3191775,41.0,14.3,0.6382701,15.75,14.294999999999998,16.0,9.0,8.0,17.0
2014-07-27,201431,16.0,16,16,16,0.4897928,3.9287713,0,1,353870920143119589,2023-08-20,Piracicaba,0.99112946,407252,0,0,1,0,,,,,200588,13.54,19.33,25.87,0.0,67.86,13.0,13.33,0.7222073,17.0,13.47,0.7278405,18.0,16.01,0.5359185,15.0,14.37,0.3191775,16.0,14.087499999999999,9.0,8.0,17.0,12.0
2014-08-03,201432,9.0,9,9,9,0.115411654,2.209934,0,1,353870920143219589,2023-08-20,Piracicaba,0.6122009,407252,0,0,0,0,,,,,200588,13.74,20.9,29.16,0.0,52.43,16.0,13.54,0.99112946,13.0,13.33,0.7222073,17.0,13.47,0.7278405,18.0,16.01,0.5359185,13.75,13.52,8.0,17.0,12.0,9.0
2014-08-10,201433,8.0,8,8,8,0.12586558,1.9643856,0,1,353870920143319589,2023-08-20,Piracicaba,0.6089184,407252,0,0,0,1,,,,,200588,13.79,20.14,26.8,7.6,57.57,9.0,13.74,0.6122009,16.0,13.54,0.99112946,13.0,13.33,0.7222073,17.0,13.47,0.7278405,11.5,13.6,17.0,12.0,9.0,25.0
2014-08-17,201434,17.0,17,17,17,0.87185705,4.1743197,0,1,353870920143419589,2023-08-20,Piracicaba,1.532183,407252,0,0,1,1,,,,,200588,14.81,22.27,30.46,0.0,56.57,8.0,13.79,0.6089184,9.0,13.74,0.6122009,16.0,13.54,0.99112946,13.0,13.33,0.7222073,12.5,13.969999999999999,12.0,9.0,25.0,23.0
2014-08-24,201435,12.0,12,12,12,0.5794813,2.9465785,0,1,353870920143519589,2023-08-20,Piracicaba,1.0855366,407252,0,0,0,0,,,,,200588,14.83,22.4,30.26,1.3,46.29,17.0,14.81,1.532183,8.0,13.79,0.6089184,9.0,13.74,0.6122009,16.0,13.54,0.99112946,11.5,14.2925,9.0,25.0,23.0,22.0
2014-08-31,201436,9.0,9,9,9,0.21039514,2.209934,0,1,353870920143619589,2023-08-20,Piracicaba,0.71056676,407252,0,0,0,1,,,,,200588,15.7,22.06,30.17,11.5,61.43,12.0,14.83,1.0855366,17.0,14.81,1.532183,8.0,13.79,0.6089184,9.0,13.74,0.6122009,11.5,14.7825,25.0,23.0,22.0,16.0
2014-09-07,201437,25.0,25,25,25,0.977531,6.1387053,0,1,353870920143719589,2023-08-20,Piracicaba,1.9376397,407252,0,1,1,0,,,,,200588,18.14,25.53,33.47,0.0,41.71,9.0,15.7,0.71056676,12.0,14.83,1.0855366,17.0,14.81,1.532183,8.0,13.79,0.6089184,15.75,15.870000000000001,23.0,22.0,16.0,19.0
2014-09-14,201438,23.0,23,23,23,0.91393274,5.6476088,0,1,353870920143819589,2023-08-20,Piracicaba,1.5604097,407252,0,0,1,0,,,,,200588,17.61,24.21,32.27,11.1,56.14,25.0,18.14,1.9376397,9.0,15.7,0.71056676,12.0,14.83,1.0855366,17.0,14.81,1.532183,17.25,16.57,22.0,16.0,19.0,13.0
2014-09-21,201439,22.0,22,22,22,0.6448051,5.4020605,0,1,353870920143919589,2023-08-20,Piracicaba,1.1208056,407252,0,0,1,1,,,,,200588,17.53,22.06,28.4,55.4,70.29,23.0,17.61,1.5604097,25.0,18.14,1.9376397,9.0,15.7,0.71056676,12.0,14.83,1.0855366,19.75,17.245,16.0,19.0,13.0,17.0
2014-09-28,201440,16.0,16,16,16,0.1637404,3.9287713,0,1,353870920144019589,2023-08-20,Piracicaba,0.72881186,407252,0,0,1,1,,,,,200588,17.51,22.26,28.37,4.0,68.14,22.0,17.53,1.1208056,23.0,17.61,1.5604097,25.0,18.14,1.9376397,9.0,15.7,0.71056676,21.5,17.6975,19.0,13.0,17.0,21.0
2014-10-05,201441,19.0,19,19,19,0.39673024,4.6654162,0,1,353870920144119589,2023-08-20,Piracicaba,0.9209572,407252,0,0,1,3,,,,,200588,15.54,23.64,31.87,0.0,47.43,16.0,17.51,0.72881186,22.0,17.53,1.1208056,23.0,17.61,1.5604097,25.0,18.14,1.9376397,20.0,17.0475,13.0,17.0,21.0,18.0
2014-10-12,201442,13.0,13,13,13,0.16541468,3.1921268,0,1,353870920144219589,2023-08-20,Piracicaba,0.7080776,407252,0,0,0,0,,,,,200588,20.74,29.17,37.76,0.2,46.0,19.0,15.54,0.9209572,16.0,17.51,0.72881186,22.0,17.53,1.1208056,23.0,17.61,1.5604097,17.5,17.83,17.0,21.0,18.0,25.0
2014-10-19,201443,17.0,17,17,17,0.51333535,4.1743197,0,1,353870920144319589,2023-08-20,Piracicaba,1.0114235,407252,0,0,1,0,,,,,200588,19.07,24.1,30.9,20.6,63.86,13.0,20.74,0.7080776,19.0,15.54,0.9209572,16.0,17.51,0.72881186,22.0,17.53,1.1208056,16.25,18.215,21.0,18.0,25.0,24.0
2014-10-26,201444,21.0,21,21,21,0.79771173,5.1565123,0,1,353870920144419589,2023-08-20,Piracicaba,1.3128711,407252,0,0,1,0,,,,,200588,19.81,26.49,33.99,10.2,53.57,17.0,19.07,1.0114235,13.0,20.74,0.7080776,19.0,15.54,0.9209572,16.0,17.51,0.72881186,17.5,18.79,18.0,25.0,24.0,18.0
2014-11-02,201445,18.0,18,18,18,0.5624176,4.419868,0,1,353870920144519589,2023-08-20,Piracicaba,1.0538286,407252,1,0,1,0,,,,,200588,21.11,24.84,30.33,68.8,76.0,21.0,19.81,1.3128711,17.0,19.07,1.0114235,13.0,20.74,0.7080776,19.0,15.54,0.9209572,17.25,20.1825,25.0,24.0,18.0,21.0
2014-11-09,201446,25.0,25,25,25,0.82046354,6.1387053,0,1,353870920144619589,2023-08-20,Piracicaba,1.316843,407252,0,0,1,1,,,,,200588,18.63,23.9,30.24,11.9,65.14,18.0,21.11,1.0538286,21.0,19.81,1.3128711,17.0,19.07,1.0114235,13.0,20.74,0.7080776,20.25,19.655,24.0,18.0,21.0,25.0
2014-11-16,201447,24.0,24,24,24,0.69723046,5.893157,0,1,353870920144719589,2023-08-20,Piracicaba,1.1658734,407252,0,0,1,1,,,,,200588,18.39,24.89,31.89,7.5,56.86,25.0,18.63,1.316843,18.0,21.11,1.0538286,21.0,19.81,1.3128711,17.0,19.07,1.0114235,22.0,19.485,18.0,21.0,25.0,17.0
2014-11-23,201448,18.0,18,18,18,0.24573465,4.419868,0,1,353870920144819589,2023-08-20,Piracicaba,0.8064847,407252,1,0,1,0,,,,,200588,21.14,24.77,29.64,71.7,75.43,24.0,18.39,1.1658734,25.0,18.63,1.316843,18.0,21.11,1.0538286,21.0,19.81,1.3128711,21.25,19.8175,21.0,25.0,17.0,6.0
2014-11-30,201449,21.0,21,21,21,0.42803252,5.1565123,0,1,353870920144919589,2023-08-20,Piracicaba,0.94678324,407252,0,0,1,2,,,,,200588,20.01,24.73,29.67,11.5,67.14,18.0,21.14,0.8064847,24.0,18.39,1.1658734,25.0,18.63,1.316843,18.0,21.11,1.0538286,22.0,19.5425,25.0,17.0,6.0,7.0
2014-12-07,201450,25.0,25,25,25,0.73192686,6.1387053,0,1,353870920145019589,2023-08-20,Piracicaba,1.1989372,407252,0,0,1,3,,,,,200588,21.5,24.64,28.9,70.9,76.57,21.0,20.01,0.94678324,18.0,21.14,0.8064847,24.0,18.39,1.1658734,25.0,18.63,1.316843,22.0,20.26,17.0,6.0,7.0,18.0
2014-12-14,201451,17.0,17,17,17,0.25025138,4.1743197,0,1,353870920145119589,2023-08-20,Piracicaba,0.8053286,407252,0,0,1,1,,,,,200588,19.89,25.44,31.64,27.8,67.14,25.0,21.5,1.1989372,21.0,20.01,0.94678324,18.0,21.14,0.8064847,24.0,18.39,1.1658734,20.25,20.635,6.0,7.0,18.0,31.0
2014-12-21,201452,6.0,6,6,6,0.0015389741,1.4732893,0,1,353870920145219589,2023-08-20,Piracicaba,0.29163072,407252,1,0,0,0,,,,,200588,21.21,25.5,30.21,53.4,76.0,17.0,19.89,0.8053286,25.0,21.5,1.1989372,21.0,20.01,0.94678324,18.0,21.14,0.8064847,17.25,20.6525,7.0,18.0,31.0,49.0
2014-12-28,201453,7.0,7,7,7,0.027575785,1.7188375,0,1,353870920145319589,2023-08-20,Piracicaba,0.4408649,407252,1,0,0,6,,,,,200588,22.97,27.93,34.03,19.4,66.57,6.0,21.21,0.29163072,17.0,19.89,0.8053286,25.0,21.5,1.1989372,21.0,20.01,0.94678324,13.75,21.3925,18.0,31.0,49.0,73.0
2015-01-04,201501,18.0,18,18,18,0.92053884,4.419868,0,2,353870920150119589,2023-08-20,Piracicaba,1.6952224,407252,1,0,1,6,,,,,200588,21.96,26.87,33.01,32.7,72.0,7.0,22.97,0.4408649,6.0,21.21,0.29163072,17.0,19.89,0.8053286,25.0,21.5,1.1989372,12.0,21.5075,31.0,49.0,73.0,179.0
2015-01-11,201502,31.0,31,31,31,0.99909896,7.6119947,0,1,353870920150219589,2023-08-20,Piracicaba,2.742127,407252,0,1,1,8,,,,,200588,23.63,29.64,36.99,6.2,59.86,18.0,21.96,1.6952224,7.0,22.97,0.4408649,6.0,21.21,0.29163072,17.0,19.89,0.8053286,15.5,22.4425,49.0,73.0,179.0,129.0
2015-01-18,201503,49.0,49,49,49,0.9998735,12.031862,0,1,353870920150319589,2023-08-20,Piracicaba,2.5226433,407252,0,1,1,19,,,,,200588,23.37,28.93,36.29,26.7,57.14,31.0,23.63,2.742127,18.0,21.96,1.6952224,7.0,22.97,0.4408649,6.0,21.21,0.29163072,26.25,22.9825,73.0,179.0,129.0,135.0
2015-01-25,201504,73.0,73,73,73,0.9999624,17.92502,0,3,353870920150419589,2023-08-20,Piracicaba,2.2169967,407252,1,1,1,20,,,,,200588,21.77,26.07,31.57,31.2,72.43,49.0,23.37,2.5226433,31.0,23.63,2.742127,18.0,21.96,1.6952224,7.0,22.97,0.4408649,42.75,22.6825,179.0,129.0,135.0,277.0
2015-02-01,201505,179.0,179,179,179,1.0,43.95313,0,3,353870920150519589,2023-08-20,Piracicaba,3.2321439,407252,1,1,2,60,,,,,200588,20.89,24.89,30.87,32.5,73.86,73.0,21.77,2.2169967,49.0,23.37,2.5226433,31.0,23.63,2.742127,18.0,21.96,1.6952224,83.0,22.415,129.0,135.0,277.0,439.0
2015-02-08,201506,129.0,129,129,129,0.9923515,31.675718,0,3,353870920150619589,2023-08-20,Piracicaba,1.386927,407252,1,1,1,45,,,,,200588,22.01,26.74,32.79,22.7,71.71,179.0,20.89,3.2321439,73.0,21.77,2.2169967,49.0,23.37,2.5226433,31.0,23.63,2.742127,107.5,22.01,135.0,277.0,439.0,438.0
2015-02-15,201507,135.0,135,135,135,0.6122219,33.14901,0,2,353870920150719589,2023-08-20,Piracicaba,1.0355707,407252,1,0,1,57,,,,,200588,21.67,24.87,29.67,66.3,80.29,129.0,22.01,1.386927,179.0,20.89,3.2321439,73.0,21.77,2.2169967,49.0,23.37,2.5226433,129.0,21.585,277.0,439.0,438.0,671.0
2015-02-22,201508,277.0,277,277,277,1.0,68.01685,0,2,353870920150819589,2023-08-20,Piracicaba,1.890004,407252,1,1,2,101,,,,,200588,21.64,26.29,32.23,21.2,70.29,135.0,21.67,1.0355707,129.0,22.01,1.386927,179.0,20.89,3.2321439,73.0,21.77,2.2169967,180.0,21.552500000000002,439.0,438.0,671.0,848.0
2015-03-01,201509,439.0,439,439,439,1.0,107.79566,0,4,353870920150919589,2023-08-20,Piracicaba,2.3628337,407252,1,1,2,199,,,,,200588,21.01,26.0,31.54,15.3,67.86,277.0,21.64,1.890004,135.0,21.67,1.0355707,129.0,22.01,1.386927,179.0,20.89,3.2321439,245.0,21.582500000000003,438.0,671.0,848.0,467.0
2015-03-08,201510,438.0,438,438,438,1.0,107.55012,0,4,353870920151019589,2023-08-20,Piracicaba,1.5597501,407252,1,1,2,174,,,,,200588,20.87,23.67,27.66,74.2,85.43,439.0,21.01,2.3628337,277.0,21.64,1.890004,135.0,21.67,1.0355707,129.0,22.01,1.386927,322.25,21.2975,671.0,848.0,467.0,457.0
2015-03-15,201511,671.0,671,671,671,1.0,164.76285,0,4,353870920151119589,2023-08-20,Piracicaba,1.7106122,407252,1,1,2,292,,,,,200588,20.6,23.03,27.26,78.2,85.71,438.0,20.87,1.5597501,439.0,21.01,2.3628337,277.0,21.64,1.890004,135.0,21.67,1.0355707,456.25,21.03,848.0,467.0,457.0,681.0
2015-03-22,201512,848.0,848,848,848,1.0,208.22488,0,4,353870920151219589,2023-08-20,Piracicaba,1.680273,407252,1,1,2,405,,,,,200588,19.66,24.16,29.59,16.4,75.43,671.0,20.6,1.7106122,438.0,20.87,1.5597501,439.0,21.01,2.3628337,277.0,21.64,1.890004,599.0,20.535,467.0,457.0,681.0,730.0
2015-03-29,201513,467.0,467,467,467,4.6716386e-07,114.67101,0,4,353870920151319589,2023-08-20,Piracicaba,0.7424173,407252,1,0,2,247,,,,,200588,19.89,24.2,29.64,14.3,76.43,848.0,19.66,1.680273,671.0,20.6,1.7106122,438.0,20.87,1.5597501,439.0,21.01,2.3628337,606.0,20.255000000000003,457.0,681.0,730.0,713.0
2015-04-05,201514,457.0,457,457,457,2.7899216e-10,112.21553,0,4,353870920151419589,2023-08-20,Piracicaba,0.68828356,407252,0,0,2,239,,,,,200588,18.43,22.86,28.24,16.4,72.71,467.0,19.89,0.7424173,848.0,19.66,1.680273,671.0,20.6,1.7106122,438.0,20.87,1.5597501,610.75,19.645,681.0,730.0,713.0,458.0
2015-04-12,201515,681.0,681,681,681,0.9983197,167.21834,0,4,353870920151519589,2023-08-20,Piracicaba,1.1800914,407252,0,1,2,311,,,,,200588,19.13,24.39,30.6,5.2,72.0,457.0,18.43,0.68828356,467.0,19.89,0.7424173,848.0,19.66,1.680273,671.0,20.6,1.7106122,613.25,19.2775,730.0,713.0,458.0,258.0
2015-04-19,201516,730.0,730,730,730,0.9999998,179.2502,0,4,353870920151619589,2023-08-20,Piracicaba,1.3313155,407252,1,1,2,391,,,,,200588,20.89,24.69,30.19,22.2,75.57,681.0,19.13,1.1800914,457.0,18.43,0.68828356,467.0,19.89,0.7424173,848.0,19.66,1.680273,583.75,19.585,713.0,458.0,258.0,192.0
2015-04-26,201517,713.0,713,713,713,0.99101454,175.07588,0,4,353870920151719589,2023-08-20,Piracicaba,1.1381469,407252,0,1,2,435,,,,,200588,16.64,22.29,29.23,0.0,64.14,730.0,20.89,1.3313155,681.0,19.13,1.1800914,457.0,18.43,0.68828356,467.0,19.89,0.7424173,645.25,18.7725,458.0,258.0,192.0,127.0
2015-05-03,201518,458.0,458,458,458,1.951328e-11,112.46108,0,4,353870920151819589,2023-08-20,Piracicaba,0.67340964,407252,0,0,2,262,,,,,200588,17.46,21.77,27.41,8.3,69.71,713.0,16.64,1.1381469,730.0,20.89,1.3313155,681.0,19.13,1.1800914,457.0,18.43,0.68828356,645.5,18.53,258.0,192.0,127.0,170.0
2015-05-10,201519,258.0,258,258,258,0.0,63.351437,0,4,353870920151919589,2023-08-20,Piracicaba,0.4130024,407252,0,0,2,151,,,,,200588,15.9,19.87,25.06,39.5,74.0,458.0,17.46,0.67340964,713.0,16.64,1.1381469,730.0,20.89,1.3313155,681.0,19.13,1.1800914,539.75,17.7225,192.0,127.0,170.0,173.0
2015-05-17,201520,192.0,192,192,192,0.0,47.145256,0,4,353870920152019589,2023-08-20,Piracicaba,0.40805158,407252,0,0,2,91,,,,,200588,17.06,21.21,26.2,3.1,74.29,258.0,15.9,0.4130024,458.0,17.46,0.67340964,713.0,16.64,1.1381469,730.0,20.89,1.3313155,405.25,16.765,127.0,170.0,173.0,94.0
2015-05-24,201521,127.0,127,127,127,0.0,31.184624,0,1,353870920152119589,2023-08-20,Piracicaba,0.41115284,407252,0,0,1,40,,,,,200588,17.41,21.96,27.6,16.5,72.86,192.0,17.06,0.40805158,258.0,15.9,0.4130024,458.0,17.46,0.67340964,713.0,16.64,1.1381469,258.75,16.9575,170.0,173.0,94.0,87.0
2015-05-31,201522,170.0,170,170,170,0.028367518,41.743195,0,1,353870920152219589,2023-08-20,Piracicaba,0.8215712,407252,0,0,1,38,,,,,200588,15.67,19.73,24.76,34.3,80.43,127.0,17.41,0.41115284,192.0,17.06,0.40805158,258.0,15.9,0.4130024,458.0,17.46,0.67340964,186.75,16.509999999999998,173.0,94.0,87.0,41.0
2015-06-07,201523,173.0,173,173,173,0.6949578,42.47984,0,1,353870920152319589,2023-08-20,Piracicaba,1.0570987,407252,0,0,1,32,,,,,200588,16.34,22.01,28.84,0.0,68.0,170.0,15.67,0.8215712,127.0,17.41,0.41115284,192.0,17.06,0.40805158,258.0,15.9,0.4130024,165.5,16.619999999999997,94.0,87.0,41.0,28.0
2015-06-14,201524,94.0,94,94,94,3.061997e-05,23.081532,0,1,353870920152419589,2023-08-20,Piracicaba,0.59850276,407252,0,0,1,17,,,,,200588,15.37,20.1,26.01,4.7,72.71,173.0,16.34,1.0570987,170.0,15.67,0.8215712,127.0,17.41,0.41115284,192.0,17.06,0.40805158,141.0,16.1975,87.0,41.0,28.0,66.0
2015-06-21,201525,87.0,87,87,87,5.7884572e-05,21.362694,0,1,353870920152519589,2023-08-20,Piracicaba,0.59860677,407252,0,0,1,17,,,,,200588,14.07,19.2,25.31,0.0,66.57,94.0,15.37,0.59850276,173.0,16.34,1.0570987,170.0,15.67,0.8215712,127.0,17.41,0.41115284,131.0,15.3625,41.0,28.0,66.0,64.0
2015-06-28,201526,41.0,41,41,41,1.8719784e-09,10.067476,0,1,353870920152619589,2023-08-20,Piracicaba,0.3647882,407252,0,0,1,9,,,,,200588,15.51,19.36,23.93,42.1,74.14,87.0,14.07,0.59860677,94.0,15.37,0.59850276,173.0,16.34,1.0570987,170.0,15.67,0.8215712,98.75,15.322500000000002,28.0,66.0,64.0,62.0
2015-07-05,201527,28.0,28,28,28,2.166615e-07,6.87535,0,1,353870920152719589,2023-08-20,Piracicaba,0.35444427,407252,0,0,1,5,,,,,200588,15.14,18.5,22.63,23.0,82.0,41.0,15.51,0.3647882,87.0,14.07,0.59860677,94.0,15.37,0.59850276,173.0,16.34,1.0570987,62.5,15.0225,66.0,64.0,62.0,29.0
2015-07-12,201528,66.0,66,66,66,0.8723855,16.206182,0,1,353870920152819589,2023-08-20,Piracicaba,1.2310798,407252,0,0,1,9,,,,,200588,16.27,21.86,28.64,0.2,69.29,28.0,15.14,0.35444427,41.0,15.51,0.3647882,87.0,14.07,0.59860677,94.0,15.37,0.59850276,55.5,15.2475,64.0,62.0,29.0,19.0
2015-07-19,201529,64.0,64,64,64,0.9610399,15.715085,0,1,353870920152919589,2023-08-20,Piracicaba,1.4018521,407252,0,1,1,4,,,,,200588,15.29,20.03,25.84,10.1,71.14,66.0,16.27,1.2310798,28.0,15.14,0.35444427,41.0,15.51,0.3647882,87.0,14.07,0.59860677,49.75,15.5525,62.0,29.0,19.0,91.0
2015-07-26,201530,62.0,62,62,62,0.7557514,15.2239895,0,1,353870920153019589,2023-08-20,Piracicaba,1.1365516,407252,0,0,1,6,,,,,200588,12.56,19.19,27.64,0.0,64.43,64.0,15.29,1.4018521,66.0,16.27,1.2310798,28.0,15.14,0.35444427,41.0,15.51,0.3647882,55.0,14.815000000000001,29.0,19.0,91.0,10.0
2015-08-02,201531,29.0,29,29,29,0.0004552116,7.1208982,0,1,353870920153119589,2023-08-20,Piracicaba,0.4851483,407252,0,0,1,2,,,,,200588,14.5,22.87,31.3,0.0,48.71,62.0,12.56,1.1365516,64.0,15.29,1.4018521,66.0,16.27,1.2310798,28.0,15.14,0.35444427,55.25,14.655000000000001,19.0,91.0,10.0,27.0
2015-08-09,201532,19.0,19,19,19,2.9768456e-05,4.6654162,0,1,353870920153219589,2023-08-20,Piracicaba,0.36568955,407252,0,0,1,4,,,,,200588,15.3,22.97,30.69,0.0,47.57,29.0,14.5,0.4851483,62.0,12.56,1.1365516,64.0,15.29,1.4018521,66.0,16.27,1.2310798,43.5,14.4125,91.0,10.0,27.0,11.0
2015-08-16,201533,91.0,91,91,91,0.9999973,22.344887,0,1,353870920153319589,2023-08-20,Piracicaba,2.2844882,407252,0,1,1,3,,,,,200588,16.36,22.77,29.97,0.0,50.0,19.0,15.3,0.36568955,29.0,14.5,0.4851483,62.0,12.56,1.1365516,64.0,15.29,1.4018521,50.25,14.68,10.0,27.0,11.0,19.0
