data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,tmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tmed,tmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,target_h1,target_h2,target_h3,target_h4
2014-01-19,201404,4.0,4,4,4,0.7939107,3.0485482,0,2,355620620140419589,2023-08-20,Valinhos,1.8820907,131210,20.4285714285714,92.2857142857143,1,0,0,64.1066127142857,29.1428571428571,25.785989,32.0,0,,,,,29800,4.0,19.7142857142857,2.5690074,1.0,20.8571428571429,0.7936723,2.0,21.5714285714286,1.5005912,1.0,21.2857142857143,0.42163926,2.75,20.64285714285715,6.0,4.0,8.0,5.0
2014-01-26,201405,6.0,6,6,6,0.83102405,4.572822,0,2,355620620140519589,2023-08-20,Valinhos,1.8506423,131210,21.2857142857143,77.0,1,0,1,49.8297027142857,25.0,27.6279894285714,33.7142857142857,1,,,,,29800,4.0,20.4285714285714,1.8820907,4.0,19.7142857142857,2.5690074,1.0,20.8571428571429,0.7936723,2.0,21.5714285714286,1.5005912,3.75,20.571428571428577,4.0,8.0,5.0,5.0
2014-02-02,201406,4.0,4,4,4,0.45717224,3.0485482,0,2,355620620140619589,2023-08-20,Valinhos,0.93143904,131210,23.7142857142857,69.2857142857143,1,0,0,44.189524,21.5714285714286,29.3252382857143,35.1428571428571,1,,,,,29800,6.0,21.2857142857143,1.8506423,4.0,20.4285714285714,1.8820907,4.0,19.7142857142857,2.5690074,1.0,20.8571428571429,0.7936723,4.5,21.285714285714274,8.0,5.0,5.0,11.0
2014-02-09,201407,8.0,8,8,8,0.80776614,6.0970964,0,2,355620620140719589,2023-08-20,Valinhos,1.6057769,131210,22.0,77.4285714285714,1,0,1,54.7260928571429,28.8571428571429,26.8010635714286,32.8571428571429,3,,,,,29800,4.0,23.7142857142857,0.93143904,6.0,21.2857142857143,1.8506423,4.0,20.4285714285714,1.8820907,4.0,19.7142857142857,2.5690074,5.5,21.857142857142847,5.0,5.0,11.0,14.0
2014-02-16,201408,5.0,5,5,5,0.4377781,3.8106852,0,2,355620620140819589,2023-08-20,Valinhos,0.91122115,131210,19.2857142857143,87.5714285714286,1,0,1,66.9838531428571,41.4285714285714,23.7478795714286,29.2857142857143,4,,,,,29800,8.0,22.0,1.6057769,4.0,23.7142857142857,0.93143904,6.0,21.2857142857143,1.8506423,4.0,20.4285714285714,1.8820907,5.75,21.571428571428577,5.0,11.0,14.0,27.0
2014-02-23,201409,5.0,5,5,5,0.3790618,3.8106852,0,2,355620620140919589,2023-08-20,Valinhos,0.83591914,131210,19.7142857142857,93.1428571428571,1,0,1,72.8585577142857,42.5714285714286,23.9934798571429,29.7142857142857,3,,,,,29800,5.0,19.2857142857143,0.91122115,8.0,22.0,1.6057769,4.0,23.7142857142857,0.93143904,6.0,21.2857142857143,1.8506423,5.5,21.178571428571423,11.0,14.0,27.0,38.0
2014-03-02,201410,11.0,11,11,11,0.89615566,8.383508,0,2,355620620141019589,2023-08-20,Valinhos,1.8402872,131210,19.7142857142857,94.8571428571429,1,0,1,76.4485714285714,49.0,23.2564601428571,28.5714285714286,10,,,,,29800,5.0,19.7142857142857,0.83591914,5.0,19.2857142857143,0.91122115,8.0,22.0,1.6057769,4.0,23.7142857142857,0.93143904,7.25,20.178571428571427,14.0,27.0,38.0,46.0
2014-03-09,201411,14.0,14,14,14,0.94004375,10.669918,0,2,355620620141119589,2023-08-20,Valinhos,1.9794755,131210,20.1428571428571,94.0,1,0,1,69.8257411428571,40.1428571428571,24.5375518571429,30.2857142857143,13,,,,,29800,11.0,19.7142857142857,1.8402872,5.0,19.7142857142857,0.83591914,5.0,19.2857142857143,0.91122115,8.0,22.0,1.6057769,8.75,19.7142857142857,27.0,38.0,46.0,51.0
2014-03-16,201412,27.0,27,27,27,0.99674636,20.5777,0,2,355620620141219589,2023-08-20,Valinhos,2.5117404,131210,20.8571428571429,91.7142857142857,1,1,2,69.3857854285714,43.4285714285714,24.9542631428571,30.4285714285714,22,,,,,29800,14.0,20.1428571428571,1.9794755,11.0,19.7142857142857,1.8402872,5.0,19.7142857142857,0.83591914,5.0,19.2857142857143,0.91122115,14.25,20.10714285714285,38.0,46.0,51.0,61.0
2014-03-23,201413,38.0,38,38,38,0.99794763,28.961206,0,4,355620620141319589,2023-08-20,Valinhos,2.2189875,131210,18.5714285714286,84.4285714285714,0,1,2,67.5,45.2857142857143,22.6726191428571,28.0,31,,,,,29800,27.0,20.8571428571429,2.5117404,14.0,20.1428571428571,1.9794755,11.0,19.7142857142857,1.8402872,5.0,19.7142857142857,0.83591914,22.5,19.821428571428577,46.0,51.0,61.0,45.0
2014-03-30,201414,46.0,46,46,46,0.98994493,35.058304,0,4,355620620141419589,2023-08-20,Valinhos,1.7388514,131210,19.7142857142857,91.5714285714286,1,1,2,71.9316762857143,45.8571428571429,23.753882,29.2857142857143,31,,,,,29800,38.0,18.5714285714286,2.2189875,27.0,20.8571428571429,2.5117404,14.0,20.1428571428571,1.9794755,11.0,19.7142857142857,1.8402872,31.25,19.821428571428577,51.0,61.0,45.0,43.0
2014-04-06,201415,51.0,51,51,51,0.9423706,38.868988,0,4,355620620141519589,2023-08-20,Valinhos,1.4017725,131210,19.1428571428571,89.1428571428571,1,0,2,63.575328,34.7142857142857,24.6605091428571,30.7142857142857,38,,,,,29800,46.0,19.7142857142857,1.7388514,38.0,18.5714285714286,2.2189875,27.0,20.8571428571429,2.5117404,14.0,20.1428571428571,1.9794755,40.5,19.571428571428577,61.0,45.0,43.0,31.0
2014-04-13,201416,61.0,61,61,61,0.9446206,46.49036,0,4,355620620141619589,2023-08-20,Valinhos,1.3646084,131210,18.2857142857143,94.0,0,0,2,76.164378,56.7142857142857,21.7261905714286,26.0,51,,,,,29800,51.0,19.1428571428571,1.4017725,46.0,19.7142857142857,1.7388514,38.0,18.5714285714286,2.2189875,27.0,20.8571428571429,2.5117404,49.0,18.928571428571423,45.0,43.0,31.0,28.0
2014-04-20,201417,45.0,45,45,45,0.27448526,34.296165,0,4,355620620141719589,2023-08-20,Valinhos,0.88513464,131210,17.0,93.1428571428571,0,0,2,76.6476194285714,54.7142857142857,20.3340477142857,25.0,34,,,,,29800,61.0,18.2857142857143,1.3646084,51.0,19.1428571428571,1.4017725,46.0,19.7142857142857,1.7388514,38.0,18.5714285714286,2.2189875,50.75,18.535714285714274,43.0,31.0,28.0,25.0
2014-04-27,201418,43.0,43,43,43,0.16322142,32.771893,0,4,355620620141819589,2023-08-20,Valinhos,0.8183943,131210,14.4285714285714,85.7142857142857,0,0,2,63.6621417142857,38.0,19.1845242857143,25.2857142857143,31,,,,,29800,45.0,17.0,0.88513464,61.0,18.2857142857143,1.3646084,51.0,19.1428571428571,1.4017725,46.0,19.7142857142857,1.7388514,50.0,17.2142857142857,31.0,28.0,25.0,23.0
2014-05-04,201419,31.0,31,31,31,0.028367031,23.626247,0,4,355620620141919589,2023-08-20,Valinhos,0.64916563,131210,16.0,89.0,0,0,2,63.0607774285714,37.2857142857143,21.132206,26.7142857142857,20,,,,,29800,43.0,14.4285714285714,0.8183943,45.0,17.0,0.88513464,61.0,18.2857142857143,1.3646084,51.0,19.1428571428571,1.4017725,45.0,16.428571428571427,28.0,25.0,23.0,17.0
2014-05-11,201420,28.0,28,28,28,0.06263728,21.339836,0,4,355620620142019589,2023-08-20,Valinhos,0.6899657,131210,14.5714285714286,89.0,0,0,2,65.2202382857143,37.2857142857143,19.5357142857143,25.7142857142857,18,,,,,29800,31.0,16.0,0.64916563,43.0,14.4285714285714,0.8183943,45.0,17.0,0.88513464,61.0,18.2857142857143,1.3646084,36.75,15.5,25.0,23.0,17.0,11.0
2014-05-18,201421,25.0,25,25,25,0.12838894,19.053427,0,4,355620620142119589,2023-08-20,Valinhos,0.7439649,131210,16.0,94.8571428571429,0,0,2,73.9997271428571,48.4285714285714,19.6936715714286,25.1428571428571,15,,,,,29800,28.0,14.5714285714286,0.6899657,31.0,16.0,0.64916563,43.0,14.4285714285714,0.8183943,45.0,17.0,0.88513464,31.75,15.25,23.0,17.0,11.0,12.0
2014-05-25,201422,23.0,23,23,23,0.21996279,17.529152,0,4,355620620142219589,2023-08-20,Valinhos,0.8072492,131210,13.1428571428571,93.1428571428571,0,0,2,76.508096,54.5714285714286,17.0088094285714,21.5714285714286,15,,,,,29800,25.0,16.0,0.7439649,28.0,14.5714285714286,0.6899657,31.0,16.0,0.64916563,43.0,14.4285714285714,0.8183943,26.75,14.928571428571425,17.0,11.0,12.0,11.0
2014-06-01,201423,17.0,17,17,17,0.10288805,12.956329,0,4,355620620142319589,2023-08-20,Valinhos,0.67722845,131210,14.0,88.2857142857143,0,0,1,67.7980954285714,42.7142857142857,18.725,24.0,7,,,,,29800,23.0,13.1428571428571,0.8072492,25.0,16.0,0.7439649,28.0,14.5714285714286,0.6899657,31.0,16.0,0.64916563,23.25,14.428571428571425,11.0,12.0,11.0,2.0
2014-06-08,201424,11.0,11,11,11,0.02892684,8.383508,0,1,355620620142419589,2023-08-20,Valinhos,0.50955886,131210,16.1428571428571,84.2857142857143,0,0,1,64.9345245714286,42.4285714285714,20.7916662857143,26.2857142857143,4,,,,,29800,17.0,14.0,0.67722845,23.0,13.1428571428571,0.8072492,25.0,16.0,0.7439649,28.0,14.5714285714286,0.6899657,19.0,14.821428571428552,12.0,11.0,2.0,5.0
2014-06-15,201425,12.0,12,12,12,0.16657874,9.145644,0,1,355620620142519589,2023-08-20,Valinhos,0.70032126,131210,14.7142857142857,90.5714285714286,0,0,1,72.9684791428571,48.2857142857143,18.6991942857143,24.1428571428571,6,,,,,29800,11.0,16.1428571428571,0.50955886,17.0,14.0,0.67722845,23.0,13.1428571428571,0.8072492,25.0,16.0,0.7439649,15.75,14.499999999999975,11.0,2.0,5.0,4.0
2014-06-22,201426,11.0,11,11,11,0.31347346,8.383508,0,1,355620620142619589,2023-08-20,Valinhos,0.8236123,131210,14.0,88.0,0,0,1,62.434524,34.2857142857143,19.8630951428571,26.4285714285714,7,,,,,29800,12.0,14.7142857142857,0.70032126,11.0,16.1428571428571,0.50955886,17.0,14.0,0.67722845,23.0,13.1428571428571,0.8072492,12.75,14.714285714285701,2.0,5.0,4.0,2.0
2014-06-29,201427,2.0,2,2,2,0.002733977,1.5242741,0,1,355620620142719589,2023-08-20,Valinhos,0.17790727,131210,13.8571428571429,77.1428571428571,0,0,0,54.4047617142857,31.1428571428571,19.7023808571429,26.2857142857143,1,,,,,29800,11.0,14.0,0.8236123,12.0,14.7142857142857,0.70032126,11.0,16.1428571428571,0.50955886,17.0,14.0,0.67722845,9.0,14.678571428571427,5.0,4.0,2.0,1.0
2014-07-06,201428,5.0,5,5,5,0.14858906,3.8106852,0,1,355620620142819589,2023-08-20,Valinhos,0.57350844,131210,15.0,86.2857142857143,0,0,1,72.3571434285714,54.5714285714286,18.0357142857143,21.7142857142857,2,,,,,29800,2.0,13.8571428571429,0.17790727,11.0,14.0,0.8236123,12.0,14.7142857142857,0.70032126,11.0,16.1428571428571,0.50955886,7.5,14.392857142857151,4.0,2.0,1.0,1.0
2014-07-13,201429,4.0,4,4,4,0.29592258,3.0485482,0,1,355620620142919589,2023-08-20,Valinhos,0.7162899,131210,13.5714285714286,87.1428571428571,0,0,0,64.2076188571429,34.5714285714286,18.175714,24.1428571428571,1,,,,,29800,5.0,15.0,0.57350844,2.0,13.8571428571429,0.17790727,11.0,14.0,0.8236123,12.0,14.7142857142857,0.70032126,5.5,14.107142857142875,2.0,1.0,1.0,3.0
2014-07-20,201430,2.0,2,2,2,0.16839147,1.5242741,0,1,355620620143019589,2023-08-20,Valinhos,0.4758395,131210,12.2857142857143,91.4285714285714,0,0,0,66.920684,40.8571428571429,17.2900724285714,23.1428571428571,0,,,,,29800,4.0,13.5714285714286,0.7162899,5.0,15.0,0.57350844,2.0,13.8571428571429,0.17790727,11.0,14.0,0.8236123,3.25,13.67857142857145,1.0,1.0,3.0,3.0
2014-07-27,201431,1.0,1,1,1,0.08827142,0.76213706,0,1,355620620143119589,2023-08-20,Valinhos,0.28555846,131210,13.8571428571429,86.2857142857143,0,0,0,67.3202264285714,43.0,17.9423861428571,23.1428571428571,1,,,,,29800,2.0,12.2857142857143,0.4758395,4.0,13.5714285714286,0.7162899,5.0,15.0,0.57350844,2.0,13.8571428571429,0.17790727,3.0,13.678571428571452,1.0,3.0,3.0,0.0
2014-08-03,201432,1.0,1,1,1,0.19723156,0.76213706,0,1,355620620143219589,2023-08-20,Valinhos,0.42697862,131210,12.5714285714286,77.8571428571429,0,0,0,53.6904765714286,27.5714285714286,19.25,26.5714285714286,0,,,,,29800,1.0,13.8571428571429,0.28555846,2.0,12.2857142857143,0.4758395,4.0,13.5714285714286,0.7162899,5.0,15.0,0.57350844,2.0,13.071428571428601,3.0,3.0,0.0,0.0
2014-08-10,201433,3.0,3,3,3,0.77963966,2.286411,0,1,355620620143319589,2023-08-20,Valinhos,1.9669106,131210,13.1428571428571,81.7142857142857,0,0,0,60.67146,37.8571428571429,18.644503,24.1428571428571,0,,,,,29800,1.0,12.5714285714286,0.42697862,1.0,13.8571428571429,0.28555846,2.0,12.2857142857143,0.4758395,4.0,13.5714285714286,0.7162899,1.75,12.964285714285726,3.0,0.0,0.0,1.0
2014-08-17,201434,3.0,3,3,3,0.75467414,2.286411,0,1,355620620143419589,2023-08-20,Valinhos,1.8124921,131210,15.0,83.5714285714286,0,0,0,60.4888097142857,30.4285714285714,20.4540477142857,27.7142857142857,0,,,,,29800,3.0,13.1428571428571,1.9669106,1.0,12.5714285714286,0.42697862,1.0,13.8571428571429,0.28555846,2.0,12.2857142857143,0.4758395,2.0,13.64285714285715,0.0,0.0,1.0,5.0
2014-08-24,201435,0.0,0,0,0,0.0,0.0,0,1,355620620143519589,2023-08-20,Valinhos,0.0,131210,14.7142857142857,76.5714285714286,0,0,0,51.7841881428571,24.0,20.5154658571429,27.5714285714286,0,,,,,29800,3.0,15.0,1.8124921,3.0,13.1428571428571,1.9669106,1.0,12.5714285714286,0.42697862,1.0,13.8571428571429,0.28555846,1.75,13.85714285714285,0.0,1.0,5.0,5.0
2014-08-31,201436,0.0,0,0,0,0.0,0.0,0,1,355620620143619589,2023-08-20,Valinhos,0.0,131210,14.5714285714286,91.4285714285714,0,0,0,66.4799635714286,39.2857142857143,19.8836628571429,26.7142857142857,0,,,,,29800,0.0,14.7142857142857,0.0,3.0,15.0,1.8124921,3.0,13.1428571428571,1.9669106,1.0,12.5714285714286,0.42697862,1.5,14.35714285714285,1.0,5.0,5.0,3.0
2014-09-07,201437,1.0,1,1,1,0.51890963,0.76213706,0,1,355620620143719589,2023-08-20,Valinhos,1.0565858,131210,16.8571428571429,72.1428571428571,0,0,0,45.2916668571429,19.1428571428571,23.3571428571429,30.5714285714286,1,,,,,29800,0.0,14.5714285714286,0.0,0.0,14.7142857142857,0.0,3.0,15.0,1.8124921,3.0,13.1428571428571,1.9669106,1.0,15.2857142857143,5.0,5.0,3.0,2.0
2014-09-14,201438,5.0,5,5,5,0.9833514,3.8106852,0,1,355620620143819589,2023-08-20,Valinhos,7.2745333,131210,17.0,81.4285714285714,0,1,1,61.8471614285714,36.0,22.3666668571429,28.8571428571429,0,,,,,29800,1.0,16.8571428571429,1.0565858,0.0,14.5714285714286,0.0,0.0,14.7142857142857,0.0,3.0,15.0,1.8124921,1.5,15.7857142857143,5.0,3.0,2.0,5.0
2014-09-21,201439,5.0,5,5,5,0.9011889,3.8106852,0,1,355620620143919589,2023-08-20,Valinhos,2.6420786,131210,16.2857142857143,90.7142857142857,0,0,1,68.6396557142857,42.4285714285714,20.9103187142857,26.8571428571429,2,,,,,29800,5.0,17.0,7.2745333,1.0,16.8571428571429,1.0565858,0.0,14.5714285714286,0.0,0.0,14.7142857142857,0.0,2.75,16.178571428571452,3.0,2.0,5.0,6.0
2014-09-28,201440,3.0,3,3,3,0.40026623,2.286411,0,1,355620620144019589,2023-08-20,Valinhos,0.83127487,131210,16.7142857142857,82.0,0,0,0,64.1140108571429,38.2857142857143,21.1593221428571,27.5714285714286,2,,,,,29800,5.0,16.2857142857143,2.6420786,5.0,17.0,7.2745333,1.0,16.8571428571429,1.0565858,0.0,14.5714285714286,0.0,3.5,16.714285714285726,2.0,5.0,6.0,4.0
2014-10-05,201441,2.0,2,2,2,0.17857091,1.5242741,0,1,355620620144119589,2023-08-20,Valinhos,0.48870426,131210,15.5714285714286,68.8571428571429,0,0,0,42.9521434285714,18.1428571428571,22.7261905714286,30.1428571428571,0,,,,,29800,3.0,16.7142857142857,0.83127487,5.0,16.2857142857143,2.6420786,5.0,17.0,7.2745333,1.0,16.8571428571429,1.0565858,3.75,16.39285714285715,5.0,6.0,4.0,3.0
2014-10-12,201442,5.0,5,5,5,0.7151271,3.8106852,0,1,355620620144219589,2023-08-20,Valinhos,1.4556196,131210,20.5714285714286,71.5714285714286,1,0,1,44.3523225714286,18.1428571428571,27.7829241428571,35.8571428571429,1,,,,,29800,2.0,15.5714285714286,0.48870426,3.0,16.7142857142857,0.83127487,5.0,16.2857142857143,2.6420786,5.0,17.0,7.2745333,3.75,17.2857142857143,6.0,4.0,3.0,2.0
2014-10-19,201443,6.0,6,6,6,0.8196719,4.572822,0,1,355620620144319589,2023-08-20,Valinhos,1.7911282,131210,18.7142857142857,80.5714285714286,0,0,1,61.7418498571429,38.5714285714286,22.873718,28.8571428571429,2,,,,,29800,5.0,20.5714285714286,1.4556196,2.0,15.5714285714286,0.48870426,3.0,16.7142857142857,0.83127487,5.0,16.2857142857143,2.6420786,4.0,17.892857142857153,4.0,3.0,2.0,3.0
2014-10-26,201444,4.0,4,4,4,0.45195717,3.0485482,0,1,355620620144419589,2023-08-20,Valinhos,0.92352223,131210,18.5714285714286,83.0,0,0,0,54.9519051428571,24.7142857142857,24.435238,31.4285714285714,1,,,,,29800,6.0,18.7142857142857,1.7911282,5.0,20.5714285714286,1.4556196,2.0,15.5714285714286,0.48870426,3.0,16.7142857142857,0.83127487,4.25,18.357142857142875,3.0,2.0,3.0,3.0
2014-11-02,201445,3.0,3,3,3,0.24118064,2.286411,0,1,355620620144519589,2023-08-20,Valinhos,0.61787933,131210,19.7142857142857,92.5714285714286,1,0,0,74.5363262857143,51.0,23.3871292857143,28.5714285714286,3,,,,,29800,4.0,18.5714285714286,0.92352223,6.0,18.7142857142857,1.7911282,5.0,20.5714285714286,1.4556196,2.0,15.5714285714286,0.48870426,4.5,19.392857142857153,2.0,3.0,3.0,0.0
2014-11-09,201446,2.0,2,2,2,0.17222694,1.5242741,0,1,355620620144619589,2023-08-20,Valinhos,0.4806866,131210,17.4285714285714,84.2857142857143,0,0,0,64.5407137142857,37.7142857142857,22.2619048571429,28.4285714285714,0,,,,,29800,3.0,19.7142857142857,0.61787933,4.0,18.5714285714286,0.92352223,6.0,18.7142857142857,1.7911282,5.0,20.5714285714286,1.4556196,3.75,18.607142857142854,3.0,3.0,0.0,1.0
2014-11-16,201447,3.0,3,3,3,0.47299126,2.286411,0,1,355620620144719589,2023-08-20,Valinhos,0.95026886,131210,17.5714285714286,78.1428571428571,0,0,0,57.5302371428571,32.5714285714286,23.0392857142857,29.7142857142857,0,,,,,29800,2.0,17.4285714285714,0.4806866,3.0,19.7142857142857,0.61787933,4.0,18.5714285714286,0.92352223,6.0,18.7142857142857,1.7911282,3.0,18.321428571428577,3.0,0.0,1.0,0.0
2014-11-23,201448,3.0,3,3,3,0.56213856,2.286411,0,1,355620620144819589,2023-08-20,Valinhos,1.1299822,131210,20.0,93.4285714285714,1,0,0,76.3229028571429,53.5714285714286,23.0414155714286,28.0,1,,,,,29800,3.0,17.5714285714286,0.95026886,2.0,17.4285714285714,0.4806866,3.0,19.7142857142857,0.61787933,4.0,18.5714285714286,0.92352223,2.75,18.678571428571427,0.0,1.0,0.0,6.0
2014-11-30,201449,0.0,0,0,0,0.0,0.0,0,1,355620620144919589,2023-08-20,Valinhos,0.0,131210,18.8571428571429,86.8571428571429,0,0,0,67.3253965714286,42.4285714285714,23.059524,28.2857142857143,0,,,,,29800,3.0,20.0,1.1299822,3.0,17.5714285714286,0.95026886,2.0,17.4285714285714,0.4806866,3.0,19.7142857142857,0.61787933,2.0,18.464285714285726,1.0,0.0,6.0,1.0
2014-12-07,201450,1.0,1,1,1,0.23349252,0.76213706,0,1,355620620145019589,2023-08-20,Valinhos,0.4765191,131210,20.2857142857143,90.0,1,0,0,73.0702328571429,42.8571428571429,23.5630931428571,28.4285714285714,1,,,,,29800,0.0,18.8571428571429,0.0,3.0,20.0,1.1299822,3.0,17.5714285714286,0.95026886,2.0,17.4285714285714,0.4806866,1.75,19.178571428571452,0.0,6.0,1.0,3.0
2014-12-14,201451,0.0,0,0,0,0.0,0.0,0,1,355620620145119589,2023-08-20,Valinhos,0.0,131210,18.2857142857143,87.5714285714286,0,0,0,65.1327851428571,40.2857142857143,23.7316848571429,30.2857142857143,0,,,,,29800,1.0,20.2857142857143,0.4765191,0.0,18.8571428571429,0.0,3.0,20.0,1.1299822,3.0,17.5714285714286,0.95026886,1.0,19.357142857142875,6.0,1.0,3.0,8.0
2014-12-21,201452,6.0,6,6,6,0.98720145,4.572822,0,1,355620620145219589,2023-08-20,Valinhos,6.6783266,131210,20.1428571428571,94.0,1,1,1,75.131868,48.8571428571429,24.1517602857143,29.5714285714286,5,,,,,29800,0.0,18.2857142857143,0.0,1.0,20.2857142857143,0.4765191,0.0,18.8571428571429,0.0,3.0,20.0,1.1299822,1.75,19.392857142857153,1.0,3.0,8.0,13.0
2014-12-28,201453,1.0,1,1,1,0.2949442,0.76213706,0,1,355620620145319589,2023-08-20,Valinhos,0.5677025,131210,21.1428571428571,93.2857142857143,1,0,0,70.8919314285714,42.0,25.2397148571429,31.8571428571429,1,,,,,29800,6.0,20.1428571428571,6.6783266,0.0,18.2857142857143,0.0,1.0,20.2857142857143,0.4765191,0.0,18.8571428571429,0.0,2.0,19.9642857142857,3.0,8.0,13.0,23.0
2015-01-04,201501,3.0,3,3,3,0.52621084,2.286411,0,2,355620620150119589,2023-08-20,Valinhos,1.0518955,131210,20.8571428571429,93.2857142857143,1,0,0,67.1959254285714,36.1428571428571,25.6951322857143,31.4285714285714,2,,,,,29800,1.0,21.1428571428571,0.5677025,6.0,20.1428571428571,6.6783266,0.0,18.2857142857143,0.0,1.0,20.2857142857143,0.4765191,2.5,20.10714285714285,8.0,13.0,23.0,49.0
2015-01-11,201502,8.0,8,8,8,0.94470173,6.0970964,0,2,355620620150219589,2023-08-20,Valinhos,2.6551232,131210,22.4285714285714,80.1428571428571,1,0,1,56.3748104285714,31.0,28.0149168571429,34.4285714285714,6,,,,,29800,3.0,20.8571428571429,1.0518955,1.0,21.1428571428571,0.5677025,6.0,20.1428571428571,6.6783266,0.0,18.2857142857143,0.0,4.5,21.142857142857125,13.0,23.0,49.0,64.0
2015-01-18,201503,13.0,13,13,13,0.98479986,9.907782,0,2,355620620150319589,2023-08-20,Valinhos,2.9541926,131210,21.2857142857143,85.2857142857143,1,1,1,59.9487422857143,31.0,26.4905781428571,32.4285714285714,11,,,,,29800,8.0,22.4285714285714,2.6551232,3.0,20.8571428571429,1.0518955,1.0,21.1428571428571,0.5677025,6.0,20.1428571428571,6.6783266,6.25,21.428571428571427,23.0,49.0,64.0,101.0
2015-01-25,201504,23.0,23,23,23,0.99652296,17.529152,0,3,355620620150419589,2023-08-20,Valinhos,2.7428477,131210,20.0,94.8571428571429,1,1,2,72.7918251428571,50.0,24.2910054285714,29.2857142857143,15,,,,,29800,13.0,21.2857142857143,2.9541926,8.0,22.4285714285714,2.6551232,3.0,20.8571428571429,1.0518955,1.0,21.1428571428571,0.5677025,11.75,21.142857142857153,49.0,64.0,101.0,134.0
2015-02-01,201505,49.0,49,49,49,0.9999917,37.344715,0,3,355620620150519589,2023-08-20,Valinhos,3.1612685,131210,19.2857142857143,95.7142857142857,1,1,2,77.9842448571429,54.4285714285714,22.6516497142857,27.5714285714286,40,,,,,29800,23.0,20.0,2.7428477,13.0,21.2857142857143,2.9541926,8.0,22.4285714285714,2.6551232,3.0,20.8571428571429,1.0518955,23.25,20.75,64.0,101.0,134.0,154.0
2015-02-08,201506,64.0,64,64,64,0.9999311,48.77677,0,4,355620620150619589,2023-08-20,Valinhos,2.2793121,131210,20.5714285714286,95.0,1,1,2,73.3082268571429,50.1428571428571,24.8593648571429,30.1428571428571,56,,,,,29800,49.0,19.2857142857143,3.1612685,23.0,20.0,2.7428477,13.0,21.2857142857143,2.9541926,8.0,22.4285714285714,2.6551232,37.25,20.285714285714302,101.0,134.0,154.0,175.0
2015-02-15,201507,101.0,101,101,101,0.99999696,76.97584,0,4,355620620150719589,2023-08-20,Valinhos,2.15856,131210,20.0,95.7142857142857,1,1,2,80.9474511428571,57.0,23.0553881428571,27.7142857142857,80,,,,,29800,64.0,20.5714285714286,2.2793121,49.0,19.2857142857143,3.1612685,23.0,20.0,2.7428477,13.0,21.2857142857143,2.9541926,59.25,19.964285714285726,134.0,154.0,175.0,213.0
2015-02-22,201508,134.0,134,134,134,0.9999966,102.126366,0,4,355620620150819589,2023-08-20,Valinhos,1.904405,131210,20.1428571428571,94.8571428571429,1,1,2,68.5852388571429,35.4285714285714,24.6628574285714,30.8571428571429,104,,,,,29800,101.0,20.0,2.15856,64.0,20.5714285714286,2.2793121,49.0,19.2857142857143,3.1612685,23.0,20.0,2.7428477,87.0,20.0,154.0,175.0,213.0,138.0
2015-03-01,201509,154.0,154,154,154,0.9997285,117.3691,0,4,355620620150919589,2023-08-20,Valinhos,1.551368,131210,19.2857142857143,91.7142857142857,1,1,2,70.2986082857143,44.5714285714286,23.901453,29.7142857142857,112,,,,,29800,134.0,20.1428571428571,1.904405,101.0,20.0,2.15856,64.0,20.5714285714286,2.2793121,49.0,19.2857142857143,3.1612685,113.25,20.0,175.0,213.0,138.0,110.0
2015-03-08,201510,175.0,175,175,175,0.99644375,133.37398,0,4,355620620151019589,2023-08-20,Valinhos,1.3641512,131210,19.7142857142857,100.0,1,1,2,86.6854145714286,68.0,22.0363972857143,25.4285714285714,145,,,,,29800,154.0,19.2857142857143,1.551368,134.0,20.1428571428571,1.904405,101.0,20.0,2.15856,64.0,20.5714285714286,2.2793121,141.0,19.785714285714278,213.0,138.0,110.0,114.0
2015-03-15,201511,213.0,213,213,213,0.99909985,162.33519,0,4,355620620151119589,2023-08-20,Valinhos,1.3880792,131210,19.0,98.2857142857143,0,1,2,84.3413634285714,58.0,21.68746,26.2857142857143,163,,,,,29800,175.0,19.7142857142857,1.3641512,154.0,19.2857142857143,1.551368,134.0,20.1428571428571,1.904405,101.0,20.0,2.15856,169.0,19.535714285714278,138.0,110.0,114.0,128.0
2015-03-22,201512,138.0,138,138,138,0.02116583,105.17491,0,4,355620620151219589,2023-08-20,Valinhos,0.7941991,131210,18.7142857142857,91.4285714285714,0,0,2,72.6595908571429,46.2857142857143,22.787007,28.4285714285714,117,,,,,29800,213.0,19.0,1.3880792,175.0,19.7142857142857,1.3641512,154.0,19.2857142857143,1.551368,134.0,20.1428571428571,1.904405,170.0,19.178571428571427,110.0,114.0,128.0,111.0
