data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,receptivo,transmissao,nivel_inc,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,tmin,tmed,tmax,precipitacao,umidade,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,target_h1,target_h2,target_h3,target_h4
2018-02-25,201809,10.0,10,10,10,0.5744979,3.2416801,0,1,352690220180919589,2023-08-20,Limeira,1.0875556,308482,1,0,1,0,,,,,134628,21.04,25.16,30.19,77.1,77.86,11.0,21.16,0.9752568,6.0,20.6,0.4097014,11.0,20.09,0.60997534,16.0,19.93,0.75610304,9.5,20.7225,13.0,5.0,10.0,11.0
2018-03-04,201810,13.0,13,13,13,0.7652763,4.2141843,0,1,352690220181019589,2023-08-20,Limeira,1.350121,308482,0,0,1,0,,,,,134628,21.94,26.23,31.93,21.7,75.86,10.0,21.04,1.0875556,11.0,21.16,0.9752568,6.0,20.6,0.4097014,11.0,20.09,0.60997534,10.0,21.185000000000002,5.0,10.0,11.0,12.0
2018-03-11,201811,5.0,5,5,5,0.0748922,1.6208401,0,1,352690220181119589,2023-08-20,Limeira,0.47885674,308482,0,0,0,2,,,,,134628,22.39,27.49,33.56,3.1,68.14,13.0,21.94,1.350121,10.0,21.04,1.0875556,11.0,21.16,0.9752568,6.0,20.6,0.4097014,9.75,21.6325,10.0,11.0,12.0,8.0
2018-03-18,201812,10.0,10,10,10,0.5020318,3.2416801,0,1,352690220181219589,2023-08-20,Limeira,1.0022342,308482,0,0,1,1,,,,,134628,22.11,26.9,32.84,22.6,69.0,5.0,22.39,0.47885674,13.0,21.94,1.350121,10.0,21.04,1.0875556,11.0,21.16,0.9752568,9.5,21.869999999999997,11.0,12.0,8.0,14.0
2018-03-25,201813,11.0,11,11,11,0.6982453,3.5658484,0,1,352690220181319589,2023-08-20,Limeira,1.2580892,308482,0,0,1,2,,,,,134628,21.47,25.8,31.67,8.6,67.14,10.0,22.11,1.0022342,5.0,22.39,0.47885674,13.0,21.94,1.350121,10.0,21.04,1.0875556,9.75,21.9775,12.0,8.0,14.0,8.0
2018-04-01,201814,12.0,12,12,12,0.728342,3.8900163,0,1,352690220181419589,2023-08-20,Limeira,1.2963824,308482,1,0,1,2,,,,,134628,20.11,24.27,29.79,35.5,75.86,11.0,21.47,1.2580892,10.0,22.11,1.0022342,5.0,22.39,0.47885674,13.0,21.94,1.350121,9.5,21.520000000000003,8.0,14.0,8.0,8.0
2018-04-08,201815,8.0,8,8,8,0.27777863,2.5933442,0,1,352690220181519589,2023-08-20,Limeira,0.7639002,308482,0,0,1,0,,,,,134628,19.19,24.81,30.73,0.1,64.57,12.0,20.11,1.2963824,11.0,21.47,1.2580892,10.0,22.11,1.0022342,5.0,22.39,0.47885674,10.25,20.72,14.0,8.0,8.0,4.0
2018-04-15,201816,14.0,14,14,14,0.75030404,4.5383525,0,1,352690220181619589,2023-08-20,Limeira,1.3078675,308482,0,0,1,0,,,,,134628,17.03,22.27,28.44,1.2,59.86,8.0,19.19,0.7639002,12.0,20.11,1.2963824,11.0,21.47,1.2580892,10.0,22.11,1.0022342,11.25,19.45,8.0,8.0,4.0,9.0
2018-04-22,201817,8.0,8,8,8,0.27177975,2.5933442,0,1,352690220181719589,2023-08-20,Limeira,0.7580343,308482,0,0,1,1,,,,,134628,18.23,24.01,30.77,0.0,60.57,14.0,17.03,1.3078675,8.0,19.19,0.7639002,12.0,20.11,1.2963824,11.0,21.47,1.2580892,10.5,18.64,8.0,4.0,9.0,3.0
2018-04-29,201818,8.0,8,8,8,0.26936063,2.5933442,0,1,352690220181819589,2023-08-20,Limeira,0.7556695,308482,0,0,1,1,,,,,134628,18.61,24.83,31.46,0.0,54.14,8.0,18.23,0.7580343,14.0,17.03,1.3078675,8.0,19.19,0.7639002,12.0,20.11,1.2963824,9.5,18.265,4.0,9.0,3.0,5.0
2018-05-06,201819,4.0,4,4,4,0.066169865,1.2966721,0,1,352690220181919589,2023-08-20,Limeira,0.43395928,308482,0,0,0,0,,,,,134628,18.04,22.97,29.1,0.4,64.14,8.0,18.61,0.7556695,8.0,18.23,0.7580343,14.0,17.03,1.3078675,8.0,19.19,0.7639002,8.5,17.9775,9.0,3.0,5.0,6.0
2018-05-13,201820,9.0,9,9,9,0.66005355,2.9175122,0,1,352690220182019589,2023-08-20,Limeira,1.2204951,308482,0,0,1,1,,,,,134628,18.11,22.29,27.7,24.0,73.57,4.0,18.04,0.43395928,8.0,18.61,0.7556695,8.0,18.23,0.7580343,14.0,17.03,1.3078675,7.25,18.247500000000002,3.0,5.0,6.0,11.0
2018-05-20,201821,3.0,3,3,3,0.12176101,0.9725041,0,1,352690220182119589,2023-08-20,Limeira,0.47123083,308482,0,0,0,0,,,,,134628,12.36,17.91,24.91,0.0,66.71,9.0,18.11,1.2204951,4.0,18.04,0.43395928,8.0,18.61,0.7556695,8.0,18.23,0.7580343,6.0,16.78,5.0,6.0,11.0,12.0
2018-05-27,201822,5.0,5,5,5,0.3742938,1.6208401,0,1,352690220182219589,2023-08-20,Limeira,0.83008236,308482,0,0,0,0,,,,,134628,13.53,19.6,26.74,0.0,60.71,3.0,12.36,0.47123083,9.0,18.11,1.2204951,4.0,18.04,0.43395928,8.0,18.61,0.7556695,5.25,15.51,6.0,11.0,12.0,8.0
2018-06-03,201823,6.0,6,6,6,0.6029329,1.9450082,0,1,352690220182319589,2023-08-20,Limeira,1.162594,308482,0,0,0,1,,,,,134628,15.81,19.39,24.01,16.5,78.71,5.0,13.53,0.83008236,3.0,12.36,0.47123083,9.0,18.11,1.2204951,4.0,18.04,0.43395928,5.75,14.9525,11.0,12.0,8.0,8.0
2018-06-10,201824,11.0,11,11,11,0.92989504,3.5658484,0,1,352690220182419589,2023-08-20,Limeira,2.08686,308482,0,0,1,0,,,,,134628,17.67,21.5,26.46,3.2,75.57,6.0,15.81,1.162594,5.0,13.53,0.83008236,3.0,12.36,0.47123083,9.0,18.11,1.2204951,6.25,14.842500000000001,12.0,8.0,8.0,4.0
2018-06-17,201825,12.0,12,12,12,0.874711,3.8900163,0,1,352690220182519589,2023-08-20,Limeira,1.686463,308482,0,0,1,0,,,,,134628,14.94,20.41,26.86,0.0,68.29,11.0,17.67,2.08686,6.0,15.81,1.162594,5.0,13.53,0.83008236,3.0,12.36,0.47123083,8.5,15.4875,8.0,8.0,4.0,2.0
2018-06-24,201826,8.0,8,8,8,0.36010644,2.5933442,0,1,352690220182619589,2023-08-20,Limeira,0.8456457,308482,0,0,1,0,,,,,134628,16.71,22.26,29.36,0.0,54.57,12.0,14.94,1.686463,11.0,17.67,2.08686,6.0,15.81,1.162594,5.0,13.53,0.83008236,9.25,16.2825,8.0,4.0,2.0,4.0
2018-07-01,201827,8.0,8,8,8,0.30149856,2.5933442,0,1,352690220182719589,2023-08-20,Limeira,0.7871537,308482,0,0,1,0,,,,,134628,15.66,21.64,29.23,0.0,56.86,8.0,16.71,0.8456457,12.0,14.94,1.686463,11.0,17.67,2.08686,6.0,15.81,1.162594,9.75,16.245,4.0,2.0,4.0,4.0
2018-07-08,201828,4.0,4,4,4,0.07744509,1.2966721,0,1,352690220182819589,2023-08-20,Limeira,0.45105582,308482,0,0,0,0,,,,,134628,11.8,17.81,25.09,0.2,56.0,8.0,15.66,0.7871537,8.0,16.71,0.8456457,12.0,14.94,1.686463,11.0,17.67,2.08686,8.0,14.7775,2.0,4.0,4.0,3.0
2018-07-15,201829,2.0,2,2,2,0.037247434,0.64833605,0,1,352690220182919589,2023-08-20,Limeira,0.289829,308482,0,0,0,0,,,,,134628,14.24,21.66,30.17,0.0,54.86,4.0,11.8,0.45105582,8.0,15.66,0.7871537,8.0,16.71,0.8456457,12.0,14.94,1.686463,5.5,14.602500000000001,4.0,4.0,3.0,8.0
2018-07-22,201830,4.0,4,4,4,0.39921921,1.2966721,0,1,352690220183019589,2023-08-20,Limeira,0.8478113,308482,0,0,0,1,,,,,134628,14.73,20.84,28.13,0.0,60.0,2.0,14.24,0.289829,4.0,11.8,0.45105582,8.0,15.66,0.7871537,8.0,16.71,0.8456457,4.5,14.1075,4.0,3.0,8.0,4.0
2018-07-29,201831,4.0,4,4,4,0.5894171,1.2966721,0,1,352690220183119589,2023-08-20,Limeira,1.1700631,308482,0,0,0,0,,,,,134628,15.73,19.33,24.2,51.3,73.57,4.0,14.73,0.8478113,2.0,14.24,0.289829,4.0,11.8,0.45105582,8.0,15.66,0.7871537,3.5,14.125,3.0,8.0,4.0,8.0
2018-08-05,201832,3.0,3,3,3,0.4230464,0.9725041,0,1,352690220183219589,2023-08-20,Limeira,0.8665327,308482,0,0,0,0,,,,,134628,13.83,17.81,23.1,23.4,78.14,4.0,15.73,1.1700631,4.0,14.73,0.8478113,2.0,14.24,0.289829,4.0,11.8,0.45105582,3.25,14.6325,8.0,4.0,8.0,5.0
2018-08-12,201833,8.0,8,8,8,0.8971178,2.5933442,0,1,352690220183319589,2023-08-20,Limeira,2.0788488,308482,0,0,1,1,,,,,134628,12.57,18.26,25.34,0.3,70.43,3.0,13.83,0.8665327,4.0,15.73,1.1700631,4.0,14.73,0.8478113,2.0,14.24,0.289829,4.75,14.215,4.0,8.0,5.0,4.0
2018-08-19,201834,4.0,4,4,4,0.4227692,1.2966721,0,1,352690220183419589,2023-08-20,Limeira,0.88070536,308482,0,0,0,1,,,,,134628,15.84,21.94,29.01,3.6,62.43,8.0,12.57,2.0788488,3.0,13.83,0.8665327,4.0,15.73,1.1700631,4.0,14.73,0.8478113,4.75,14.4925,8.0,5.0,4.0,5.0
2018-08-26,201835,8.0,8,8,8,0.7543603,2.5933442,0,1,352690220183519589,2023-08-20,Limeira,1.4411231,308482,0,0,1,0,,,,,134628,15.39,21.94,29.0,0.1,59.86,4.0,15.84,0.88070536,8.0,12.57,2.0788488,3.0,13.83,0.8665327,4.0,15.73,1.1700631,5.75,14.407499999999999,5.0,4.0,5.0,4.0
2018-09-02,201836,5.0,5,5,5,0.3863816,1.6208401,0,1,352690220183619589,2023-08-20,Limeira,0.8449522,308482,0,0,0,0,,,,,134628,13.0,19.64,26.59,8.6,65.29,8.0,15.39,1.4411231,4.0,15.84,0.88070536,8.0,12.57,2.0788488,3.0,13.83,0.8665327,6.25,14.2,4.0,5.0,4.0,9.0
2018-09-09,201837,4.0,4,4,4,0.250966,1.2966721,0,1,352690220183719589,2023-08-20,Limeira,0.6632396,308482,0,0,0,0,,,,,134628,15.67,21.43,28.97,17.4,68.86,5.0,13.0,0.8449522,8.0,15.39,1.4411231,4.0,15.84,0.88070536,8.0,12.57,2.0788488,5.25,14.975,5.0,4.0,9.0,6.0
2018-09-16,201838,5.0,5,5,5,0.44609755,1.6208401,0,1,352690220183819589,2023-08-20,Limeira,0.92248523,308482,0,0,0,0,,,,,134628,17.84,21.99,27.33,31.2,77.0,4.0,15.67,0.6632396,5.0,13.0,0.8449522,8.0,15.39,1.4411231,4.0,15.84,0.88070536,5.5,15.475000000000001,4.0,9.0,6.0,5.0
2018-09-23,201839,4.0,4,4,4,0.4039451,1.2966721,0,1,352690220183919589,2023-08-20,Limeira,0.8543047,308482,0,0,0,1,,,,,134628,19.56,25.11,32.59,6.5,68.86,5.0,17.84,0.92248523,4.0,15.67,0.6632396,5.0,13.0,0.8449522,8.0,15.39,1.4411231,4.5,16.517500000000002,9.0,6.0,5.0,4.0
2018-09-30,201840,9.0,9,9,9,0.88532424,2.9175122,0,1,352690220184019589,2023-08-20,Limeira,1.9058297,308482,0,0,1,0,,,,,134628,19.93,23.99,29.63,18.9,71.14,4.0,19.56,0.8543047,5.0,17.84,0.92248523,4.0,15.67,0.6632396,5.0,13.0,0.8449522,5.5,18.25,6.0,5.0,4.0,10.0
2018-10-07,201841,6.0,6,6,6,0.55504537,1.9450082,0,1,352690220184119589,2023-08-20,Limeira,1.0817623,308482,0,0,0,0,,,,,134628,20.07,23.96,29.07,44.1,80.14,9.0,19.93,1.9058297,4.0,19.56,0.8543047,5.0,17.84,0.92248523,4.0,15.67,0.6632396,6.0,19.35,5.0,4.0,10.0,5.0
2018-10-14,201842,5.0,5,5,5,0.31595114,1.6208401,0,1,352690220184219589,2023-08-20,Limeira,0.7612081,308482,0,0,0,1,,,,,134628,20.17,23.9,28.89,42.2,76.71,6.0,20.07,1.0817623,9.0,19.93,1.9058297,4.0,19.56,0.8543047,5.0,17.84,0.92248523,6.0,19.9325,4.0,10.0,5.0,5.0
2018-10-21,201843,4.0,4,4,4,0.2321984,1.2966721,0,1,352690220184319589,2023-08-20,Limeira,0.6414498,308482,0,0,0,0,,,,,134628,18.41,22.76,27.54,33.3,77.0,5.0,20.17,0.7612081,6.0,20.07,1.0817623,9.0,19.93,1.9058297,4.0,19.56,0.8543047,6.0,19.645,10.0,5.0,5.0,9.0
2018-10-28,201844,10.0,10,10,10,0.8842928,3.2416801,0,1,352690220184419589,2023-08-20,Limeira,1.831955,308482,0,0,1,0,,,,,134628,18.37,24.06,30.76,12.4,70.0,4.0,18.41,0.6414498,5.0,20.17,0.7612081,6.0,20.07,1.0817623,9.0,19.93,1.9058297,6.25,19.255000000000003,5.0,5.0,9.0,15.0
2018-11-04,201845,5.0,5,5,5,0.3930746,1.6208401,0,1,352690220184519589,2023-08-20,Limeira,0.8532918,308482,0,0,0,0,,,,,134628,18.83,22.17,26.49,33.1,77.29,10.0,18.37,1.831955,4.0,18.41,0.6414498,5.0,20.17,0.7612081,6.0,20.07,1.0817623,6.0,18.945,5.0,9.0,15.0,16.0
2018-11-11,201846,5.0,5,5,5,0.29944456,1.6208401,0,1,352690220184619589,2023-08-20,Limeira,0.74240476,308482,0,0,0,0,,,,,134628,21.36,26.59,32.49,14.8,66.71,5.0,18.83,0.8532918,10.0,18.37,1.831955,4.0,18.41,0.6414498,5.0,20.17,0.7612081,6.0,19.2425,9.0,15.0,16.0,18.0
2018-11-18,201847,9.0,9,9,9,0.7571978,2.9175122,0,1,352690220184719589,2023-08-20,Limeira,1.417517,308482,0,0,1,0,,,,,134628,19.8,22.56,26.11,70.1,80.57,5.0,21.36,0.74240476,5.0,18.83,0.8532918,10.0,18.37,1.831955,4.0,18.41,0.6414498,7.25,19.59,15.0,16.0,18.0,21.0
2018-11-25,201848,15.0,15,15,15,0.96623695,4.86252,0,1,352690220184819589,2023-08-20,Limeira,2.2220638,308482,0,1,1,0,,,,,134628,19.57,24.11,29.16,42.9,73.71,9.0,19.8,1.417517,5.0,21.36,0.74240476,5.0,18.83,0.8532918,10.0,18.37,1.831955,8.5,19.89,16.0,18.0,21.0,24.0
2018-12-02,201849,16.0,16,16,16,0.9016717,5.1866884,0,1,352690220184919589,2023-08-20,Limeira,1.6651807,308482,0,0,1,1,,,,,134628,19.61,24.69,30.53,2.7,67.14,15.0,19.57,2.2220638,9.0,19.8,1.417517,5.0,21.36,0.74240476,5.0,18.83,0.8532918,11.25,20.085,18.0,21.0,24.0,32.0
2018-12-09,201850,18.0,18,18,18,0.80326724,5.8350244,0,1,352690220185019589,2023-08-20,Limeira,1.353516,308482,0,0,1,0,,,,,134628,20.5,26.99,33.2,1.0,52.57,16.0,19.61,1.6651807,15.0,19.57,2.2220638,9.0,19.8,1.417517,5.0,21.36,0.74240476,14.5,19.869999999999997,21.0,24.0,32.0,18.0
2018-12-16,201851,21.0,21,21,21,0.7969452,6.8075285,0,1,352690220185119589,2023-08-20,Limeira,1.3116243,308482,0,0,1,2,,,,,134628,23.64,28.59,35.0,11.0,61.14,18.0,20.5,1.353516,16.0,19.61,1.6651807,15.0,19.57,2.2220638,9.0,19.8,1.417517,17.5,20.83,24.0,32.0,18.0,15.0
2018-12-23,201852,24.0,24,24,24,0.8132216,7.7800326,0,1,352690220185219589,2023-08-20,Limeira,1.3129039,308482,0,0,1,0,,,,,134628,21.23,25.03,30.17,37.4,75.86,21.0,23.64,1.3116243,18.0,20.5,1.353516,16.0,19.61,1.6651807,15.0,19.57,2.2220638,19.75,21.245,32.0,18.0,15.0,20.0
2018-12-30,201901,32.0,32,32,32,0.9329054,10.373377,0,1,352690220190119589,2023-08-20,Limeira,1.5094472,308482,0,0,1,3,,,,,134628,22.54,26.61,31.67,68.5,73.71,24.0,21.23,1.3129039,21.0,23.64,1.3116243,18.0,20.5,1.353516,16.0,19.61,1.6651807,23.75,21.9775,18.0,15.0,20.0,40.0
2019-01-06,201902,18.0,18,18,18,0.15942062,5.8350244,0,1,352690220190219589,2023-08-20,Limeira,0.7372315,308482,0,0,1,4,,,,,134628,21.94,27.17,33.14,10.3,67.71,32.0,22.54,1.5094472,24.0,21.23,1.3129039,21.0,23.64,1.3116243,18.0,20.5,1.353516,23.75,22.3375,15.0,20.0,40.0,61.0
2019-01-13,201903,15.0,15,15,15,0.05477464,4.86252,0,1,352690220190319589,2023-08-20,Limeira,0.6010932,308482,0,0,1,4,,,,,134628,22.3,27.34,33.6,16.1,68.29,18.0,21.94,0.7372315,32.0,22.54,1.5094472,24.0,21.23,1.3129039,21.0,23.64,1.3116243,22.25,22.0025,20.0,40.0,61.0,68.0
2019-01-20,201904,20.0,20,20,20,0.43579966,6.4833603,0,1,352690220190419589,2023-08-20,Limeira,0.9512626,308482,0,0,1,2,,,,,134628,21.76,26.73,33.27,25.0,71.57,15.0,22.3,0.6010932,18.0,21.94,0.7372315,32.0,22.54,1.5094472,24.0,21.23,1.3129039,21.25,22.134999999999998,40.0,61.0,68.0,117.0
2019-01-27,201905,40.0,40,40,40,0.99708056,12.966721,0,1,352690220190519589,2023-08-20,Limeira,2.0859873,308482,0,1,1,5,,,,,134628,21.83,28.93,35.69,0.0,53.29,20.0,21.76,0.9512626,15.0,22.3,0.6010932,18.0,21.94,0.7372315,32.0,22.54,1.5094472,23.25,21.957500000000003,61.0,68.0,117.0,106.0
2019-02-03,201906,61.0,61,61,61,0.9999449,19.77425,0,1,352690220190619589,2023-08-20,Limeira,2.373764,308482,0,1,1,16,,,,,134628,20.03,25.21,31.76,21.9,66.43,40.0,21.83,2.0859873,20.0,21.76,0.9512626,15.0,22.3,0.6010932,18.0,21.94,0.7372315,34.0,21.480000000000004,68.0,117.0,106.0,160.0
2019-02-10,201907,68.0,68,68,68,0.9966041,22.043425,0,3,352690220190719589,2023-08-20,Limeira,1.6948028,308482,0,1,1,9,,,,,134628,21.87,24.93,28.63,149.8,77.0,61.0,20.03,2.373764,40.0,21.83,2.0859873,20.0,21.76,0.9512626,15.0,22.3,0.6010932,47.25,21.3725,117.0,106.0,160.0,218.0
2019-02-17,201908,117.0,117,117,117,0.9999969,37.927658,0,3,352690220190819589,2023-08-20,Limeira,2.0195389,308482,1,1,1,23,,,,,134628,21.06,24.67,29.04,34.6,83.29,68.0,21.87,1.6948028,61.0,20.03,2.373764,40.0,21.83,2.0859873,20.0,21.76,0.9512626,71.5,21.197499999999998,106.0,160.0,218.0,247.0
2019-02-24,201909,106.0,106,106,106,0.9802606,34.36181,0,3,352690220190919589,2023-08-20,Limeira,1.3559805,308482,1,1,1,18,,,,,134628,21.41,24.2,28.66,91.6,85.86,117.0,21.06,2.0195389,68.0,21.87,1.6948028,61.0,20.03,2.373764,40.0,21.83,2.0859873,88.0,21.0925,160.0,218.0,247.0,308.0
2019-03-03,201910,160.0,160,160,160,0.99988407,51.866882,0,3,352690220191019589,2023-08-20,Limeira,1.5858679,308482,1,1,2,20,,,,,134628,21.34,25.33,30.3,24.4,79.43,106.0,21.41,1.3559805,117.0,21.06,2.0195389,68.0,21.87,1.6948028,61.0,20.03,2.373764,112.75,21.42,218.0,247.0,308.0,362.0
2019-03-10,201911,218.0,218,218,218,0.99999976,70.66863,0,4,352690220191119589,2023-08-20,Limeira,1.7435688,308482,1,1,2,35,,,,,134628,21.51,24.9,30.06,30.4,81.29,160.0,21.34,1.5858679,106.0,21.41,1.3559805,117.0,21.06,2.0195389,68.0,21.87,1.6948028,150.25,21.33,247.0,308.0,362.0,298.0
2019-03-17,201912,247.0,247,247,247,0.99998736,80.0695,0,4,352690220191219589,2023-08-20,Limeira,1.5228904,308482,1,1,2,56,,,,,134628,20.27,24.31,28.84,18.5,79.71,218.0,21.51,1.7435688,160.0,21.34,1.5858679,106.0,21.41,1.3559805,117.0,21.06,2.0195389,182.75,21.1325,308.0,362.0,298.0,378.0
2019-03-24,201913,308.0,308,308,308,0.9999947,99.84375,0,4,352690220191319589,2023-08-20,Limeira,1.4784131,308482,0,1,2,73,,,,,134628,19.34,24.8,30.4,0.8,69.86,247.0,20.27,1.5228904,218.0,21.51,1.7435688,160.0,21.34,1.5858679,106.0,21.41,1.3559805,233.25,20.615,362.0,298.0,378.0,361.0
2019-03-31,201914,362.0,362,362,362,0.999993,117.34882,0,4,352690220191419589,2023-08-20,Limeira,1.4224854,308482,0,1,2,102,,,,,134628,20.09,25.59,31.63,18.8,68.57,308.0,19.34,1.4784131,247.0,20.27,1.5228904,218.0,21.51,1.7435688,160.0,21.34,1.5858679,283.75,20.302500000000002,298.0,378.0,361.0,393.0
2019-04-07,201915,298.0,298,298,298,0.48664838,96.60207,0,4,352690220191519589,2023-08-20,Limeira,0.9972653,308482,1,0,2,100,,,,,134628,19.69,23.3,28.34,64.0,82.57,362.0,20.09,1.4224854,308.0,19.34,1.4784131,247.0,20.27,1.5228904,218.0,21.51,1.7435688,303.75,19.8475,378.0,361.0,393.0,387.0
2019-04-14,201916,378.0,378,378,378,0.97560155,122.535515,0,4,352690220191619589,2023-08-20,Limeira,1.16028,308482,0,1,2,107,,,,,134628,18.44,23.3,28.59,17.1,76.0,298.0,19.69,0.9972653,362.0,20.09,1.4224854,308.0,19.34,1.4784131,247.0,20.27,1.5228904,336.5,19.39,361.0,393.0,387.0,355.0
2019-04-21,201917,361.0,361,361,361,0.8362099,117.02466,0,4,352690220191719589,2023-08-20,Limeira,1.0770102,308482,0,0,2,90,,,,,134628,20.21,25.04,30.74,3.0,74.29,378.0,18.44,1.16028,298.0,19.69,0.9972653,362.0,20.09,1.4224854,308.0,19.34,1.4784131,349.75,19.6075,393.0,387.0,355.0,313.0
2019-04-28,201918,393.0,393,393,393,0.93155855,127.39803,0,4,352690220191819589,2023-08-20,Limeira,1.1151452,308482,0,0,2,127,,,,,134628,19.3,23.77,29.06,19.4,73.86,361.0,20.21,1.0770102,378.0,18.44,1.16028,298.0,19.69,0.9972653,362.0,20.09,1.4224854,357.5,19.41,387.0,355.0,313.0,291.0
2019-05-05,201919,387.0,387,387,387,0.74131715,125.453026,0,4,352690220191919589,2023-08-20,Limeira,1.0481915,308482,0,0,2,115,,,,,134628,19.3,23.7,29.16,7.5,77.14,393.0,19.3,1.1151452,361.0,20.21,1.0770102,378.0,18.44,1.16028,298.0,19.69,0.9972653,379.75,19.3125,355.0,313.0,291.0,190.0
2019-05-12,201920,355.0,355,355,355,0.19041023,115.07965,0,4,352690220192019589,2023-08-20,Limeira,0.9373596,308482,0,0,2,112,,,,,134628,18.86,22.09,26.64,30.5,80.57,387.0,19.3,1.0481915,393.0,19.3,1.1151452,361.0,20.21,1.0770102,378.0,18.44,1.16028,374.0,19.4175,313.0,291.0,190.0,171.0
2019-05-19,201921,313.0,313,313,313,0.0103995465,101.46459,0,4,352690220192119589,2023-08-20,Limeira,0.8380404,308482,0,0,2,97,,,,,134628,15.09,19.69,25.51,1.5,73.57,355.0,18.86,0.9373596,387.0,19.3,1.0481915,393.0,19.3,1.1151452,361.0,20.21,1.0770102,362.0,18.1375,291.0,190.0,171.0,128.0
2019-05-26,201922,291.0,291,291,291,0.010229027,94.33289,0,4,352690220192219589,2023-08-20,Limeira,0.8324161,308482,0,0,2,65,,,,,134628,15.97,21.8,28.61,0.0,70.0,313.0,15.09,0.8380404,355.0,18.86,0.9373596,387.0,19.3,1.0481915,393.0,19.3,1.1151452,336.5,17.305,190.0,171.0,128.0,133.0
2019-06-02,201923,190.0,190,190,190,1.33690214e-08,61.591923,0,4,352690220192319589,2023-08-20,Limeira,0.604854,308482,0,0,2,42,,,,,134628,13.69,17.94,23.54,8.0,76.71,291.0,15.97,0.8324161,313.0,15.09,0.8380404,355.0,18.86,0.9373596,387.0,19.3,1.0481915,287.25,15.9025,171.0,128.0,133.0,60.0
2019-06-09,201924,171.0,171,171,171,1.6438012e-06,55.43273,0,4,352690220192419589,2023-08-20,Limeira,0.63812876,308482,0,0,2,38,,,,,134628,14.01,20.14,27.31,0.0,67.71,190.0,13.69,0.604854,291.0,15.97,0.8324161,313.0,15.09,0.8380404,355.0,18.86,0.9373596,241.25,14.69,128.0,133.0,60.0,50.0
2019-06-16,201925,128.0,128,128,128,1.7898814e-06,41.493507,0,4,352690220192519589,2023-08-20,Limeira,0.60086787,308482,0,0,2,23,,,,,134628,15.23,20.53,26.9,0.0,67.57,171.0,14.01,0.63812876,190.0,13.69,0.604854,291.0,15.97,0.8324161,313.0,15.09,0.8380404,195.0,14.725000000000001,133.0,60.0,50.0,38.0
2019-06-23,201926,133.0,133,133,133,0.01770195,43.114346,0,4,352690220192619589,2023-08-20,Limeira,0.78469205,308482,0,0,2,23,,,,,134628,15.86,21.73,28.39,0.4,63.43,128.0,15.23,0.60086787,171.0,14.01,0.63812876,190.0,13.69,0.604854,291.0,15.97,0.8324161,155.5,14.6975,60.0,50.0,38.0,18.0
2019-06-30,201927,60.0,60,60,60,5.400763e-09,19.45008,0,1,352690220192719589,2023-08-20,Limeira,0.43025082,308482,0,0,1,12,,,,,134628,15.07,19.77,25.14,20.7,67.29,133.0,15.86,0.78469205,128.0,15.23,0.60086787,171.0,14.01,0.63812876,190.0,13.69,0.604854,123.0,15.0425,50.0,38.0,18.0,20.0
2019-07-07,201928,50.0,50,50,50,4.6584304e-07,16.2084,0,1,352690220192819589,2023-08-20,Limeira,0.44898102,308482,0,0,1,7,,,,,134628,8.23,16.09,24.74,0.0,64.0,60.0,15.07,0.43025082,133.0,15.86,0.78469205,128.0,15.23,0.60086787,171.0,14.01,0.63812876,92.75,13.5975,38.0,18.0,20.0,21.0
2019-07-14,201929,38.0,38,38,38,8.372752e-05,12.318385,0,1,352690220192919589,2023-08-20,Limeira,0.48740828,308482,0,0,1,3,,,,,134628,12.04,18.11,25.36,2.0,63.43,50.0,8.23,0.44898102,60.0,15.07,0.43025082,133.0,15.86,0.78469205,128.0,15.23,0.60086787,70.25,12.799999999999999,18.0,20.0,21.0,12.0
2019-07-21,201930,18.0,18,18,18,1.2361122e-05,5.8350244,0,1,352690220193019589,2023-08-20,Limeira,0.34348965,308482,0,0,1,2,,,,,134628,14.8,21.2,28.43,0.0,58.0,38.0,12.04,0.48740828,50.0,8.23,0.44898102,60.0,15.07,0.43025082,133.0,15.86,0.78469205,41.5,12.535,20.0,21.0,12.0,18.0
2019-07-28,201931,20.0,20,20,20,0.012780155,6.4833603,0,1,352690220193119589,2023-08-20,Limeira,0.54734665,308482,0,0,1,1,,,,,134628,15.0,20.4,27.69,2.2,61.29,18.0,14.8,0.34348965,38.0,12.04,0.48740828,50.0,8.23,0.44898102,60.0,15.07,0.43025082,31.5,12.5175,21.0,12.0,18.0,12.0
2019-08-04,201932,21.0,21,21,21,0.2601931,6.8075285,0,1,352690220193219589,2023-08-20,Limeira,0.8289739,308482,0,0,1,1,,,,,134628,14.04,19.61,25.7,16.2,70.0,20.0,15.0,0.54734665,18.0,14.8,0.34348965,38.0,12.04,0.48740828,50.0,8.23,0.44898102,24.25,13.97,12.0,18.0,12.0,17.0
