data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,receptivo,transmissao,nivel_inc,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,tmin,tmed,tmax,precipitacao,umidade,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,target_h1,target_h2,target_h3,target_h4
2014-01-05,201402,12.0,12,12,12,0.8136089,5.769009,0,2,354390720140219589,2023-08-20,Rio Claro,1.4814658,208008,1,0,1,2,,,,,76034,21.97,27.53,34.17,6.1,57.14,4.0,22.67,0.5407582,13.0,21.53,1.7030565,3.0,18.93,0.37424922,10.0,20.14,1.2232876,8.0,21.275,8.0,8.0,10.0,12.0
2014-01-12,201403,8.0,8,8,8,0.47119495,3.846006,0,2,354390720140319589,2023-08-20,Rio Claro,0.96569294,208008,1,0,1,2,,,,,76034,20.79,25.14,31.86,36.1,71.14,12.0,21.97,1.4814658,4.0,22.67,0.5407582,13.0,21.53,1.7030565,3.0,18.93,0.37424922,9.25,21.74,8.0,10.0,12.0,13.0
2014-01-19,201404,8.0,8,8,8,0.416929,3.846006,0,2,354390720140419589,2023-08-20,Rio Claro,0.9050377,208008,1,0,1,0,,,,,76034,21.11,26.66,32.86,21.9,63.86,8.0,20.79,0.96569294,12.0,21.97,1.4814658,4.0,22.67,0.5407582,13.0,21.53,1.7030565,8.0,21.635,10.0,12.0,13.0,7.0
2014-01-26,201405,10.0,10,10,10,0.6072539,4.8075075,0,2,354390720140519589,2023-08-20,Rio Claro,1.1306006,208008,1,0,1,1,,,,,76034,21.44,28.86,35.86,0.0,45.43,8.0,21.11,0.9050377,8.0,20.79,0.96569294,12.0,21.97,1.4814658,4.0,22.67,0.5407582,9.5,21.3275,12.0,13.0,7.0,10.0
2014-02-02,201406,12.0,12,12,12,0.7587668,5.769009,0,2,354390720140619589,2023-08-20,Rio Claro,1.3540555,208008,1,0,1,3,,,,,76034,23.5,30.34,37.04,0.5,38.43,10.0,21.44,1.1306006,8.0,21.11,0.9050377,8.0,20.79,0.96569294,12.0,21.97,1.4814658,9.5,21.71,13.0,7.0,10.0,11.0
2014-02-09,201407,13.0,13,13,13,0.7370508,6.2497597,0,2,354390720140719589,2023-08-20,Rio Claro,1.2978735,208008,1,0,1,3,,,,,76034,23.0,27.8,33.39,28.1,51.71,12.0,23.5,1.3540555,10.0,21.44,1.1306006,8.0,21.11,0.9050377,8.0,20.79,0.96569294,10.75,22.262500000000003,7.0,10.0,11.0,15.0
2014-02-16,201408,7.0,7,7,7,0.15568265,3.365255,0,2,354390720140819589,2023-08-20,Rio Claro,0.62502426,208008,1,0,1,1,,,,,76034,20.24,25.2,30.91,22.3,64.43,13.0,23.0,1.2978735,12.0,23.5,1.3540555,10.0,21.44,1.1306006,8.0,21.11,0.9050377,10.5,22.044999999999998,10.0,11.0,15.0,19.0
2014-02-23,201409,10.0,10,10,10,0.42039093,4.8075075,0,2,354390720140919589,2023-08-20,Rio Claro,0.91742647,208008,1,0,1,3,,,,,76034,21.0,25.56,31.66,44.7,72.29,7.0,20.24,0.62502426,13.0,23.0,1.2978735,12.0,23.5,1.3540555,10.0,21.44,1.1306006,10.5,21.935,11.0,15.0,19.0,27.0
2014-03-02,201410,11.0,11,11,11,0.6195948,5.288258,0,2,354390720141019589,2023-08-20,Rio Claro,1.1404736,208008,1,0,1,6,,,,,76034,20.51,24.4,29.46,39.4,75.57,10.0,21.0,0.91742647,7.0,20.24,0.62502426,13.0,23.0,1.2978735,12.0,23.5,1.3540555,10.25,21.1875,15.0,19.0,27.0,38.0
2014-03-09,201411,15.0,15,15,15,0.8510121,7.2112613,0,2,354390720141119589,2023-08-20,Rio Claro,1.5134431,208008,1,0,1,5,,,,,76034,20.51,25.46,31.59,19.6,69.43,11.0,20.51,1.1404736,10.0,21.0,0.91742647,7.0,20.24,0.62502426,13.0,23.0,1.2978735,10.75,20.564999999999998,19.0,27.0,38.0,58.0
2014-03-16,201412,19.0,19,19,19,0.90331787,9.134264,0,2,354390720141219589,2023-08-20,Rio Claro,1.5965537,208008,1,0,1,8,,,,,76034,21.5,25.93,31.47,8.9,66.43,15.0,20.51,1.5134431,11.0,20.51,1.1404736,10.0,21.0,0.91742647,7.0,20.24,0.62502426,13.75,20.880000000000003,27.0,38.0,58.0,105.0
2014-03-23,201413,27.0,27,27,27,0.9666738,12.98027,0,1,354390720141319589,2023-08-20,Rio Claro,1.7677443,208008,0,1,1,14,,,,,76034,18.74,23.94,29.84,0.4,65.43,19.0,21.5,1.5965537,15.0,20.51,1.5134431,11.0,20.51,1.1404736,10.0,21.0,0.91742647,18.0,20.315,38.0,58.0,105.0,77.0
2014-03-30,201414,38.0,38,38,38,0.99017894,18.268528,0,3,354390720141419589,2023-08-20,Rio Claro,1.8596907,208008,1,1,1,21,,,,,76034,20.13,24.57,30.07,30.2,73.71,27.0,18.74,1.7677443,19.0,21.5,1.5965537,15.0,20.51,1.5134431,11.0,20.51,1.1404736,24.75,20.22,58.0,105.0,77.0,90.0
2014-04-06,201415,58.0,58,58,58,0.9993431,27.883543,0,3,354390720141519589,2023-08-20,Rio Claro,2.0311527,208008,1,1,1,33,,,,,76034,20.2,25.81,32.39,15.7,62.86,38.0,20.13,1.8596907,27.0,18.74,1.7677443,19.0,21.5,1.5965537,15.0,20.51,1.5134431,35.5,20.1425,105.0,77.0,90.0,91.0
2014-04-13,201416,105.0,105,105,105,0.99999994,50.47883,0,3,354390720141619589,2023-08-20,Rio Claro,2.4711602,208008,0,1,2,72,,,,,76034,19.07,23.11,27.91,11.0,74.57,58.0,20.2,2.0311527,38.0,20.13,1.8596907,27.0,18.74,1.7677443,19.0,21.5,1.5965537,57.0,19.535,77.0,90.0,91.0,95.0
2014-04-20,201417,77.0,77,77,77,0.8745952,37.017807,0,3,354390720141719589,2023-08-20,Rio Claro,1.2137117,208008,0,0,1,50,,,,,76034,17.86,22.16,27.29,7.7,71.86,105.0,19.07,2.4711602,58.0,20.2,2.0311527,38.0,20.13,1.8596907,27.0,18.74,1.7677443,69.5,19.315,90.0,91.0,95.0,62.0
2014-04-27,201418,90.0,90,90,90,0.7401691,43.267567,0,1,354390720141819589,2023-08-20,Rio Claro,1.1031027,208008,0,0,2,62,,,,,76034,14.71,20.74,27.26,0.0,59.57,77.0,17.86,1.2137117,105.0,19.07,2.4711602,58.0,20.2,2.0311527,38.0,20.13,1.8596907,82.5,17.96,91.0,95.0,62.0,53.0
2014-05-04,201419,91.0,91,91,91,0.6434145,43.748318,0,4,354390720141919589,2023-08-20,Rio Claro,1.0566705,208008,0,0,2,52,,,,,76034,16.44,22.31,28.59,0.0,58.71,90.0,14.71,1.1031027,77.0,17.86,1.2137117,105.0,19.07,2.4711602,58.0,20.2,2.0311527,90.75,17.02,95.0,62.0,53.0,42.0
2014-05-11,201420,95.0,95,95,95,0.7080578,45.67132,0,4,354390720142019589,2023-08-20,Rio Claro,1.0842737,208008,0,0,2,55,,,,,76034,14.94,20.94,27.57,0.3,60.57,91.0,16.44,1.0566705,90.0,14.71,1.1031027,77.0,17.86,1.2137117,105.0,19.07,2.4711602,88.25,15.9875,62.0,53.0,42.0,29.0
2014-05-18,201421,62.0,62,62,62,0.013456506,29.806545,0,4,354390720142119589,2023-08-20,Rio Claro,0.6962675,208008,0,0,1,38,,,,,76034,16.73,21.04,26.39,20.1,72.43,95.0,14.94,1.0842737,91.0,16.44,1.0566705,90.0,14.71,1.1031027,77.0,17.86,1.2137117,84.5,15.705000000000002,53.0,42.0,29.0,31.0
2014-05-25,201422,53.0,53,53,53,0.004785494,25.47979,0,1,354390720142219589,2023-08-20,Rio Claro,0.63857627,208008,0,0,1,25,,,,,76034,12.87,17.64,22.76,7.2,76.86,62.0,16.73,0.6962675,95.0,14.94,1.0842737,91.0,16.44,1.0566705,90.0,14.71,1.1031027,75.25,15.245,42.0,29.0,31.0,24.0
2014-06-01,201423,42.0,42,42,42,0.0060010976,20.19153,0,1,354390720142319589,2023-08-20,Rio Claro,0.6164123,208008,0,0,1,22,,,,,76034,15.21,19.69,25.63,5.0,68.57,53.0,12.87,0.63857627,62.0,16.73,0.6962675,95.0,14.94,1.0842737,91.0,16.44,1.0566705,63.0,14.9375,29.0,31.0,24.0,18.0
2014-06-08,201424,29.0,29,29,29,0.003221491,13.9417715,0,1,354390720142419589,2023-08-20,Rio Claro,0.54287565,208008,0,0,1,13,,,,,76034,17.16,21.81,27.77,0.0,63.71,42.0,15.21,0.6164123,53.0,12.87,0.63857627,62.0,16.73,0.6962675,95.0,14.94,1.0842737,46.5,15.492500000000001,31.0,24.0,18.0,14.0
2014-06-15,201425,31.0,31,31,31,0.09628483,14.903273,0,1,354390720142519589,2023-08-20,Rio Claro,0.7371883,208008,0,0,1,11,,,,,76034,14.94,19.63,25.96,0.1,70.71,29.0,17.16,0.54287565,42.0,15.21,0.6164123,53.0,12.87,0.63857627,62.0,16.73,0.6962675,38.75,15.045,24.0,18.0,14.0,19.0
2014-06-22,201426,24.0,24,24,24,0.099092856,11.538018,0,1,354390720142619589,2023-08-20,Rio Claro,0.7126289,208008,0,0,1,11,,,,,76034,14.56,20.57,28.07,0.0,62.43,31.0,14.94,0.7371883,29.0,17.16,0.54287565,42.0,15.21,0.6164123,53.0,12.87,0.63857627,31.5,15.467500000000001,18.0,14.0,19.0,15.0
2014-06-29,201427,18.0,18,18,18,0.056621928,8.653513,0,1,354390720142719589,2023-08-20,Rio Claro,0.6277367,208008,0,0,1,9,,,,,76034,14.99,20.47,27.39,0.0,57.71,24.0,14.56,0.7126289,31.0,14.94,0.7371883,29.0,17.16,0.54287565,42.0,15.21,0.6164123,25.5,15.412500000000001,14.0,19.0,15.0,15.0
2014-07-06,201428,14.0,14,14,14,0.05023659,6.73051,0,1,354390720142819589,2023-08-20,Rio Claro,0.584646,208008,0,0,1,5,,,,,76034,15.56,18.94,23.6,25.1,72.71,18.0,14.99,0.6277367,24.0,14.56,0.7126289,31.0,14.94,0.7371883,29.0,17.16,0.54287565,21.75,15.0125,19.0,15.0,15.0,10.0
2014-07-13,201429,19.0,19,19,19,0.48632517,9.134264,0,1,354390720142919589,2023-08-20,Rio Claro,0.98908776,208008,0,0,1,1,,,,,76034,12.93,18.53,25.24,1.6,65.71,14.0,15.56,0.584646,18.0,14.99,0.6277367,24.0,14.56,0.7126289,31.0,14.94,0.7371883,18.75,14.510000000000002,15.0,15.0,10.0,9.0
2014-07-20,201430,15.0,15,15,15,0.37414035,7.2112613,0,1,354390720143019589,2023-08-20,Rio Claro,0.8936504,208008,0,0,1,5,,,,,76034,13.24,17.97,23.83,20.9,67.0,19.0,12.93,0.98908776,14.0,15.56,0.584646,18.0,14.99,0.6277367,24.0,14.56,0.7126289,16.5,14.18,15.0,10.0,9.0,8.0
2014-07-27,201431,15.0,15,15,15,0.3939643,7.2112613,0,1,354390720143119589,2023-08-20,Rio Claro,0.9096801,208008,0,0,1,3,,,,,76034,13.47,18.89,25.43,0.0,68.86,15.0,13.24,0.8936504,19.0,12.93,0.98908776,14.0,15.56,0.584646,18.0,14.99,0.6277367,15.75,13.8,10.0,9.0,8.0,10.0
2014-08-03,201432,10.0,10,10,10,0.12963398,4.8075075,0,1,354390720143219589,2023-08-20,Rio Claro,0.6414387,208008,0,0,1,2,,,,,76034,13.43,20.34,28.17,0.0,53.43,15.0,13.47,0.9096801,15.0,13.24,0.8936504,19.0,12.93,0.98908776,14.0,15.56,0.584646,14.75,13.267499999999998,9.0,8.0,10.0,16.0
2014-08-10,201433,9.0,9,9,9,0.16076624,4.3267565,0,1,354390720143319589,2023-08-20,Rio Claro,0.66129595,208008,0,0,1,0,,,,,76034,13.49,19.69,26.29,10.5,59.43,10.0,13.43,0.6414387,15.0,13.47,0.9096801,15.0,13.24,0.8936504,19.0,12.93,0.98908776,12.25,13.4075,8.0,10.0,16.0,10.0
2014-08-17,201434,8.0,8,8,8,0.23204884,3.846006,0,1,354390720143419589,2023-08-20,Rio Claro,0.7191258,208008,0,0,1,1,,,,,76034,14.77,21.57,29.51,1.6,57.43,9.0,13.49,0.66129595,10.0,13.43,0.6414387,15.0,13.47,0.9096801,15.0,13.24,0.8936504,10.5,13.790000000000001,10.0,16.0,10.0,16.0
2014-08-24,201435,10.0,10,10,10,0.55864006,4.8075075,0,1,354390720143519589,2023-08-20,Rio Claro,1.067832,208008,0,0,1,3,,,,,76034,15.14,21.99,29.46,2.7,47.86,8.0,14.77,0.7191258,9.0,13.49,0.66129595,10.0,13.43,0.6414387,15.0,13.47,0.9096801,9.25,14.2075,16.0,10.0,16.0,16.0
2014-08-31,201436,16.0,16,16,16,0.91498065,7.692012,0,1,354390720143619589,2023-08-20,Rio Claro,1.7276266,208008,0,0,1,3,,,,,76034,15.49,21.54,29.26,20.1,62.29,10.0,15.14,1.067832,8.0,14.77,0.7191258,9.0,13.49,0.66129595,10.0,13.43,0.6414387,10.75,14.7225,10.0,16.0,16.0,10.0
2014-09-07,201437,10.0,10,10,10,0.4230538,4.8075075,0,1,354390720143719589,2023-08-20,Rio Claro,0.9200566,208008,0,0,1,3,,,,,76034,17.71,24.64,32.2,0.1,43.43,16.0,15.49,1.7276266,10.0,15.14,1.067832,8.0,14.77,0.7191258,9.0,13.49,0.66129595,11.0,15.7775,16.0,16.0,10.0,6.0
2014-09-14,201438,16.0,16,16,16,0.74348575,7.692012,0,1,354390720143819589,2023-08-20,Rio Claro,1.2739339,208008,0,0,1,3,,,,,76034,17.97,24.03,31.86,15.8,55.71,10.0,17.71,0.9200566,16.0,15.49,1.7276266,10.0,15.14,1.067832,8.0,14.77,0.7191258,13.0,16.5775,16.0,10.0,6.0,16.0
2014-09-21,201439,16.0,16,16,16,0.70243436,7.692012,0,1,354390720143919589,2023-08-20,Rio Claro,1.2146125,208008,0,0,1,3,,,,,76034,17.36,21.71,27.77,60.9,70.29,16.0,17.97,1.2739339,10.0,17.71,0.9200566,16.0,15.49,1.7276266,10.0,15.14,1.067832,14.5,17.1325,10.0,6.0,16.0,9.0
2014-09-28,201440,10.0,10,10,10,0.19586094,4.8075075,0,1,354390720144019589,2023-08-20,Rio Claro,0.70804065,208008,0,0,1,1,,,,,76034,17.23,22.09,28.16,6.3,68.57,16.0,17.36,1.2146125,16.0,17.97,1.2739339,10.0,17.71,0.9200566,16.0,15.49,1.7276266,13.0,17.567500000000003,6.0,16.0,9.0,19.0
2014-10-05,201441,6.0,6,6,6,0.03742554,2.8845046,0,1,354390720144119589,2023-08-20,Rio Claro,0.44083837,208008,0,0,1,1,,,,,76034,15.6,23.2,31.09,0.0,45.57,10.0,17.23,0.70804065,16.0,17.36,1.2146125,16.0,17.97,1.2739339,10.0,17.71,0.9200566,12.0,17.04,16.0,9.0,19.0,10.0
2014-10-12,201442,16.0,16,16,16,0.83185667,7.692012,0,1,354390720144219589,2023-08-20,Rio Claro,1.4431362,208008,1,0,1,5,,,,,76034,20.71,28.73,36.76,1.0,44.57,6.0,15.6,0.44083837,10.0,17.23,0.70804065,16.0,17.36,1.2146125,16.0,17.97,1.2739339,12.0,17.725,9.0,19.0,10.0,11.0
2014-10-19,201443,9.0,9,9,9,0.39784566,4.3267565,0,1,354390720144319589,2023-08-20,Rio Claro,0.89047736,208008,0,0,1,1,,,,,76034,18.9,23.51,29.99,28.3,67.29,16.0,20.71,1.4431362,6.0,15.6,0.44083837,10.0,17.23,0.70804065,16.0,17.36,1.2146125,10.25,18.11,19.0,10.0,11.0,21.0
2014-10-26,201444,19.0,19,19,19,0.9118992,9.134264,0,1,354390720144419589,2023-08-20,Rio Claro,1.6306995,208008,0,0,1,6,,,,,76034,19.29,25.39,32.39,16.5,58.29,9.0,18.9,0.89047736,16.0,20.71,1.4431362,6.0,15.6,0.44083837,10.0,17.23,0.70804065,12.5,18.625,10.0,11.0,21.0,22.0
2014-11-02,201445,10.0,10,10,10,0.26369354,4.8075075,0,1,354390720144519589,2023-08-20,Rio Claro,0.7710222,208008,1,0,1,4,,,,,76034,20.77,24.29,29.61,87.2,77.71,19.0,19.29,1.6306995,9.0,18.9,0.89047736,16.0,20.71,1.4431362,6.0,15.6,0.44083837,13.5,19.9175,11.0,21.0,22.0,34.0
2014-11-09,201446,11.0,11,11,11,0.29253906,5.288258,0,1,354390720144619589,2023-08-20,Rio Claro,0.8050907,208008,0,0,1,4,,,,,76034,18.36,23.54,29.67,11.5,67.29,10.0,20.77,0.7710222,19.0,19.29,1.6306995,9.0,18.9,0.89047736,16.0,20.71,1.4431362,12.25,19.33,21.0,22.0,34.0,21.0
2014-11-16,201447,21.0,21,21,21,0.9203958,10.095765,0,1,354390720144719589,2023-08-20,Rio Claro,1.6228746,208008,0,0,1,6,,,,,76034,18.39,24.53,31.09,7.5,57.29,11.0,18.36,0.8050907,10.0,20.77,0.7710222,19.0,19.29,1.6306995,9.0,18.9,0.89047736,15.25,19.2025,22.0,34.0,21.0,33.0
2014-11-23,201448,22.0,22,22,22,0.90779144,10.576516,0,1,354390720144819589,2023-08-20,Rio Claro,1.5553063,208008,1,0,1,9,,,,,76034,20.64,23.99,28.56,84.5,78.14,21.0,18.39,1.6228746,11.0,18.36,0.8050907,10.0,20.77,0.7710222,19.0,19.29,1.6306995,16.0,19.54,34.0,21.0,33.0,39.0
2014-11-30,201449,34.0,34,34,34,0.98300177,16.345526,0,1,354390720144919589,2023-08-20,Rio Claro,1.8062185,208008,0,1,1,15,,,,,76034,19.73,24.1,28.87,11.2,68.57,22.0,20.64,1.5553063,21.0,18.39,1.6228746,11.0,18.36,0.8050907,10.0,20.77,0.7710222,22.0,19.28,21.0,33.0,39.0,25.0
2014-12-07,201450,21.0,21,21,21,0.33319372,10.095765,0,1,354390720145019589,2023-08-20,Rio Claro,0.88014495,208008,1,0,1,16,,,,,76034,21.01,24.06,28.16,73.5,77.43,34.0,19.73,1.8062185,22.0,20.64,1.5553063,21.0,18.39,1.6228746,11.0,18.36,0.8050907,24.5,19.942500000000003,33.0,39.0,25.0,160.0
2014-12-14,201451,33.0,33,33,33,0.7851383,15.864775,0,1,354390720145119589,2023-08-20,Rio Claro,1.2251986,208008,0,0,1,26,,,,,76034,19.57,25.0,30.9,22.6,69.0,21.0,21.01,0.88014495,34.0,19.73,1.8062185,22.0,20.64,1.5553063,21.0,18.39,1.6228746,27.5,20.2375,39.0,25.0,160.0,302.0
2014-12-21,201452,39.0,39,39,39,0.9128297,18.749279,0,1,354390720145219589,2023-08-20,Rio Claro,1.3939608,208008,1,0,1,37,,,,,76034,20.73,25.19,30.0,63.0,76.43,33.0,19.57,1.2251986,21.0,21.01,0.88014495,34.0,19.73,1.8062185,22.0,20.64,1.5553063,31.75,20.26,25.0,160.0,302.0,679.0
2014-12-28,201453,25.0,25,25,25,0.210513,12.018768,0,1,354390720145319589,2023-08-20,Rio Claro,0.8072554,208008,1,0,1,80,,,,,76034,22.6,27.27,33.13,24.1,68.29,39.0,20.73,1.3939608,33.0,19.57,1.2251986,21.0,21.01,0.88014495,34.0,19.73,1.8062185,29.5,20.9775,160.0,302.0,679.0,952.0
2015-01-04,201501,160.0,160,160,160,1.0,76.92012,0,2,354390720150119589,2023-08-20,Rio Claro,4.048678,208008,1,1,2,135,,,,,76034,21.26,26.23,32.11,36.7,72.86,25.0,22.6,0.8072554,39.0,20.73,1.3939608,33.0,19.57,1.2251986,21.0,21.01,0.88014495,64.25,21.04,302.0,679.0,952.0,1442.0
2015-01-11,201502,302.0,302,302,302,1.0,145.18672,0,4,354390720150219589,2023-08-20,Rio Claro,3.957523,208008,1,1,2,267,,,,,76034,23.17,28.86,35.84,7.9,60.86,160.0,21.26,4.048678,25.0,22.6,0.8072554,39.0,20.73,1.3939608,33.0,19.57,1.2251986,131.5,21.94,679.0,952.0,1442.0,1541.0
2015-01-18,201503,679.0,679,679,679,1.0,326.42975,0,4,354390720150319589,2023-08-20,Rio Claro,3.7334397,208008,1,1,2,614,,,,,76034,22.74,27.83,34.96,33.7,60.71,302.0,23.17,3.957523,160.0,21.26,4.048678,25.0,22.6,0.8072554,39.0,20.73,1.3939608,291.5,22.442500000000003,952.0,1442.0,1541.0,1892.0
2015-01-25,201504,952.0,952,952,952,1.0,457.6747,0,4,354390720150419589,2023-08-20,Rio Claro,2.5290866,208008,1,1,2,830,,,,,76034,21.01,25.14,30.5,49.9,76.43,679.0,22.74,3.7334397,302.0,23.17,3.957523,160.0,21.26,4.048678,25.0,22.6,0.8072554,523.25,22.045,1442.0,1541.0,1892.0,1821.0
2015-02-01,201505,1442.0,1442,1442,1442,1.0,693.24255,0,4,354390720150519589,2023-08-20,Rio Claro,2.1817982,208008,1,1,2,1276,,,,,76034,20.34,23.89,29.09,52.3,79.71,952.0,21.01,2.5290866,679.0,22.74,3.7334397,302.0,23.17,3.957523,160.0,21.26,4.048678,843.75,21.815,1541.0,1892.0,1821.0,1899.0
2015-02-08,201506,1541.0,1541,1541,1541,1.0,740.8369,0,4,354390720150619589,2023-08-20,Rio Claro,1.5515025,208008,1,1,2,1337,,,,,76034,21.53,25.74,31.27,25.9,76.29,1442.0,20.34,2.1817982,952.0,21.01,2.5290866,679.0,22.74,3.7334397,302.0,23.17,3.957523,1153.5,21.405,1892.0,1821.0,1899.0,2147.0
2015-02-15,201507,1892.0,1892,1892,1892,1.0,909.5804,0,4,354390720150719589,2023-08-20,Rio Claro,1.4347699,208008,1,1,2,1691,,,,,76034,21.3,24.27,28.9,89.4,81.71,1541.0,21.53,1.5515025,1442.0,20.34,2.1817982,952.0,21.01,2.5290866,679.0,22.74,3.7334397,1456.75,21.045,1821.0,1899.0,2147.0,2053.0
2015-02-22,201508,1821.0,1821,1821,1821,0.9999887,875.4471,0,4,354390720150819589,2023-08-20,Rio Claro,1.1567286,208008,1,1,2,1699,,,,,76034,21.1,25.6,31.07,20.8,71.71,1892.0,21.3,1.4347699,1541.0,21.53,1.5515025,1442.0,20.34,2.1817982,952.0,21.01,2.5290866,1674.0,21.0675,1899.0,2147.0,2053.0,1719.0
2015-03-01,201509,1899.0,1899,1899,1899,0.9921662,912.9457,0,4,354390720150919589,2023-08-20,Rio Claro,1.0832866,208008,1,1,2,1720,,,,,76034,20.37,25.16,30.13,19.4,71.0,1821.0,21.1,1.1567286,1892.0,21.3,1.4347699,1541.0,21.53,1.5515025,1442.0,20.34,2.1817982,1788.25,21.075000000000003,2147.0,2053.0,1719.0,1546.0
2015-03-08,201510,2147.0,2147,2147,2147,0.99999875,1032.1719,0,4,354390720151019589,2023-08-20,Rio Claro,1.1609027,208008,1,1,2,1954,,,,,76034,20.66,23.37,27.29,67.2,85.86,1899.0,20.37,1.0832866,1821.0,21.1,1.1567286,1892.0,21.3,1.4347699,1541.0,21.53,1.5515025,1939.75,20.8575,2053.0,1719.0,1546.0,1411.0
2015-03-15,201511,2053.0,2053,2053,2053,0.9659768,986.98126,0,4,354390720151119589,2023-08-20,Rio Claro,1.0594765,208008,0,1,2,1859,,,,,76034,19.94,22.46,26.37,67.8,86.0,2147.0,20.66,1.1609027,1899.0,20.37,1.0832866,1821.0,21.1,1.1567286,1892.0,21.3,1.4347699,1980.0,20.517500000000002,1719.0,1546.0,1411.0,1096.0
2015-03-22,201512,1719.0,1719,1719,1719,7.621681e-07,826.4105,0,4,354390720151219589,2023-08-20,Rio Claro,0.8541535,208008,0,0,2,1549,,,,,76034,19.4,23.74,28.97,21.3,76.57,2053.0,19.94,1.0594765,2147.0,20.66,1.1609027,1899.0,20.37,1.0832866,1821.0,21.1,1.1567286,1954.5,20.0925,1546.0,1411.0,1096.0,981.0
2015-03-29,201513,1546.0,1546,1546,1546,4.4824144e-12,743.24066,0,4,354390720151319589,2023-08-20,Rio Claro,0.7933038,208008,1,0,2,1445,,,,,76034,19.46,23.81,28.97,20.9,78.57,1719.0,19.4,0.8541535,2053.0,19.94,1.0594765,2147.0,20.66,1.1609027,1899.0,20.37,1.0832866,1866.25,19.865000000000002,1411.0,1096.0,981.0,733.0
2015-04-05,201514,1411.0,1411,1411,1411,3.6161052e-10,678.3393,0,4,354390720151419589,2023-08-20,Rio Claro,0.802892,208008,0,0,2,1324,,,,,76034,18.1,22.41,27.36,16.2,74.71,1546.0,19.46,0.7933038,1719.0,19.4,0.8541535,2053.0,19.94,1.0594765,2147.0,20.66,1.1609027,1682.25,19.225,1096.0,981.0,733.0,518.0
2015-04-12,201515,1096.0,1096,1096,1096,0.0,526.90283,0,4,354390720151519589,2023-08-20,Rio Claro,0.7053118,208008,0,0,2,1015,,,,,76034,18.71,23.67,29.57,8.5,75.57,1411.0,18.1,0.802892,1546.0,19.46,0.7933038,1719.0,19.4,0.8541535,2053.0,19.94,1.0594765,1443.0,18.9175,981.0,733.0,518.0,277.0
2015-04-19,201516,981.0,981,981,981,3.1086245e-15,471.6165,0,4,354390720151619589,2023-08-20,Rio Claro,0.72272724,208008,1,0,2,931,,,,,76034,20.3,23.97,28.99,24.7,79.57,1096.0,18.71,0.7053118,1411.0,18.1,0.802892,1546.0,19.46,0.7933038,1719.0,19.4,0.8541535,1258.5,19.142500000000002,733.0,518.0,277.0,151.0
2015-04-26,201517,733.0,733,733,733,0.0,352.3903,0,4,354390720151719589,2023-08-20,Rio Claro,0.6390715,208008,0,0,2,709,,,,,76034,16.07,21.34,27.67,0.0,68.86,981.0,20.3,0.72272724,1096.0,18.71,0.7053118,1411.0,18.1,0.802892,1546.0,19.46,0.7933038,1055.25,18.295,518.0,277.0,151.0,112.0
2015-05-03,201518,518.0,518,518,518,0.0,249.02888,0,4,354390720151819589,2023-08-20,Rio Claro,0.54805523,208008,0,0,2,503,,,,,76034,17.19,21.0,26.2,10.2,74.14,733.0,16.07,0.6390715,981.0,20.3,0.72272724,1096.0,18.71,0.7053118,1411.0,18.1,0.802892,832.0,18.067500000000003,277.0,151.0,112.0,56.0
2015-05-10,201519,277.0,277,277,277,0.0,133.16795,0,4,354390720151919589,2023-08-20,Rio Claro,0.3764962,208008,0,0,2,260,,,,,76034,15.41,19.27,24.1,50.2,76.43,518.0,17.19,0.54805523,733.0,16.07,0.6390715,981.0,20.3,0.72272724,1096.0,18.71,0.7053118,627.25,17.2425,151.0,112.0,56.0,47.0
2015-05-17,201520,151.0,151,151,151,0.0,72.59336,0,4,354390720152019589,2023-08-20,Rio Claro,0.29195175,208008,0,0,2,135,,,,,76034,16.07,20.24,25.11,6.8,77.43,277.0,15.41,0.3764962,518.0,17.19,0.54805523,733.0,16.07,0.6390715,981.0,20.3,0.72272724,419.75,16.185000000000002,112.0,56.0,47.0,34.0
2015-05-24,201521,112.0,112,112,112,0.0,53.84408,0,4,354390720152119589,2023-08-20,Rio Claro,0.3472823,208008,0,0,2,95,,,,,76034,16.34,21.01,26.53,15.1,75.43,151.0,16.07,0.29195175,277.0,15.41,0.3764962,518.0,17.19,0.54805523,733.0,16.07,0.6390715,264.5,16.252499999999998,56.0,47.0,34.0,20.0
2015-05-31,201522,56.0,56,56,56,0.0,26.92204,0,4,354390720152219589,2023-08-20,Rio Claro,0.29670575,208008,0,0,1,46,,,,,76034,15.51,19.36,24.19,41.9,81.43,112.0,16.34,0.3472823,151.0,16.07,0.29195175,277.0,15.41,0.3764962,518.0,17.19,0.54805523,149.0,15.8325,47.0,34.0,20.0,12.0
