data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2026-02-08,202606,423.0,423,423,423,0.83504826,60.193043,0,2,354340220260620719,2026-09-23,Ribeiṛo Preto,1.0704837,702739,20.1815,92.9994714285714,1,0.0,1,82.1885428571429,64.6586428571429,23.0916571428571,26.9169571428571,49,,,,,417978
2026-02-01,202605,405.0,405,405,405,0.92151254,57.631638,0,1,354340220260520719,2026-09-23,Ribeiṛo Preto,1.1073518,702739,20.8238,95.7220285714286,1,0.0,1,86.9425142857143,72.2807285714286,23.0875142857143,26.3664142857143,35,,,,,417978
2026-01-25,202604,411.0,411,411,411,0.997121,58.48544,0,1,354340220260420719,2026-09-23,Ribeiṛo Preto,1.2244705,702739,19.7615428571429,95.3355285714286,1,1.0,1,78.2972142857143,58.2793142857143,23.9361857142857,28.2574571428571,63,,,,,417978
2026-01-18,202603,385.0,385,385,385,0.99389124,54.785633,0,1,354340220260320719,2026-09-23,Ribeiṛo Preto,1.2083342,702739,19.1960428571429,86.1194857142857,0,1.0,1,74.4591,60.912,22.7160857142857,26.9139142857143,50,,,,,417978
2026-01-11,202602,287.0,287,287,287,0.41374645,40.8402,0,1,354340220260220719,2026-09-23,Ribeiṛo Preto,0.98206645,702739,20.908,88.0119571428571,0,0.0,1,69.6965857142857,51.0820571428571,25.1690857142857,29.4979571428571,24,,,,,417978
2026-01-04,202601,374.0,374,374,374,0.9999786,53.22033,0,1,354340220260120719,2026-09-23,Ribeiṛo Preto,1.3830312,702739,20.6748571428571,83.9487285714286,0,1.0,1,66.0288,48.3058,25.1702714285714,29.9269285714286,23,,,,,417978
2025-12-28,202553,260.0,260,260,260,0.5322147,36.99809,0,1,354340220255320719,2026-09-23,Ribeiṛo Preto,1.0071222,702739,21.6069714285714,95.8948285714286,1,0.0,1,73.3960714285714,49.7702714285714,26.3931142857143,31.7163142857143,17,,,,,417978
2025-12-21,202552,280.0,280,280,280,0.8306488,39.844097,0,1,354340220255220719,2026-09-23,Ribeiṛo Preto,1.0859761,702739,21.1512142857143,86.0147571428571,0,0.0,1,62.7591714285714,45.8995571428571,26.5354,31.1359428571429,25,,,,,417978
2025-12-14,202551,253.0,253,253,253,0.34577242,36.001987,0,1,354340220255120719,2026-09-23,Ribeiṛo Preto,0.96566224,702739,20.7231571428571,90.4471285714286,0,0.0,1,79.5888,67.3456,23.2178714285714,26.2345571428571,19,,,,,417978
2025-12-07,202550,242.0,242,242,242,0.2506791,34.436684,0,1,354340220255020719,2026-09-23,Ribeiṛo Preto,0.9416135,702739,21.3304142857143,88.2016,0,0.0,1,74.4733571428571,56.9906571428571,24.4669285714286,28.6818571428571,22,,,,,417978
2025-11-30,202549,292.0,292,292,292,0.8475865,41.5517,0,1,354340220254920719,2026-09-23,Ribeiṛo Preto,1.0905917,702739,21.3231428571429,79.2716428571429,0,0.0,1,56.0058714285714,38.7729571428571,26.7529428571429,32.0991857142857,18,,,,,417978
2025-11-23,202548,245.0,245,245,245,0.008253957,34.863583,0,1,354340220254820719,2026-09-23,Ribeiṛo Preto,0.8141552,702739,17.5885142857143,86.0935142857143,0,0.0,1,59.8153857142857,37.3978857142857,23.6195142857143,29.6667857142857,18,,,,,417978
2025-11-16,202547,231.0,231,231,231,9.874605e-05,32.87138,0,1,354340220254720719,2026-09-23,Ribeiṛo Preto,0.72650516,702739,19.8941857142857,79.1609428571429,0,0.0,1,61.8273428571429,43.3971142857143,24.4145571428571,29.6738142857143,15,,,,,417978
2025-11-09,202546,336.0,336,336,336,0.7628127,47.812916,0,1,354340220254620719,2026-09-23,Ribeiṛo Preto,1.0575281,702739,19.0295285714286,78.8192428571429,0,0.0,1,58.8461571428571,40.6105714285714,24.2969857142857,29.7958142857143,35,,,,,417978
2025-11-02,202545,331.0,331,331,331,0.7431748,47.101414,0,1,354340220254520719,2026-09-23,Ribeiṛo Preto,1.0527389,702739,19.8444857142857,93.5275285714286,1,0.0,1,75.1846714285714,56.9368571428571,23.9724,28.643,21,,,,,417978
2025-10-26,202544,298.0,298,298,298,0.40677604,42.405502,0,1,354340220254420719,2026-09-23,Ribeiṛo Preto,0.98096806,702739,19.6223571428571,86.5155571428571,0,0.0,1,67.9209,49.9078857142857,24.1015428571429,29.0871714285714,20,,,,,417978
2025-10-19,202543,347.0,347,347,347,0.96587455,49.37822,0,1,354340220254320719,2026-09-23,Ribeiṛo Preto,1.1541755,702739,15.6860571428571,68.1596,0,1.0,1,49.972,33.2688714285714,20.7329857142857,26.4203285714286,28,,,,,417978
2025-10-12,202542,283.0,283,283,283,0.28522676,40.270996,0,1,354340220254220719,2026-09-23,Ribeiṛo Preto,0.9539867,702739,20.0736571428571,85.3163428571429,0,0.0,1,67.9789,46.6963,24.6224714285714,30.1834428571429,20,,,,,417978
2025-10-05,202541,297.0,297,297,297,0.81759256,42.263203,0,1,354340220254120719,2026-09-23,Ribeiṛo Preto,1.0786737,702739,20.1606857142857,71.4577857142857,0,0.0,1,51.1485857142857,32.0139285714286,25.8577428571429,32.3298428571429,23,,,,,417978
2025-09-28,202540,329.0,329,329,329,0.9990939,46.81681,0,1,354340220254020719,2026-09-23,Ribeiṛo Preto,1.2960428,702739,20.3332142857143,50.7767428571429,0,1.0,1,34.4590285714286,20.5041285714286,26.9611,33.6987142857143,23,,,,,417978
2025-09-21,202539,263.0,263,263,263,0.84128547,37.42499,0,1,354340220253920719,2026-09-23,Ribeiṛo Preto,1.0931596,702739,18.7560857142857,74.7229714285714,0,0.0,1,54.9239,37.1354857142857,23.6143285714286,28.6981714285714,17,,,,,417978
2025-09-14,202538,250.0,250,250,250,0.84857416,35.575085,0,1,354340220253820719,2026-09-23,Ribeiṛo Preto,1.098858,702739,18.8285857142857,68.3192285714286,0,0.0,1,44.5342571428571,25.4252428571429,25.6563857142857,32.6417714285714,13,,,,,417978
2025-09-07,202537,245.0,245,245,245,0.93483824,34.863583,0,1,354340220253720719,2026-09-23,Ribeiṛo Preto,1.151974,702739,18.0822857142857,58.3662285714286,0,0.0,1,37.6282857142857,19.9582,25.1642857142857,32.5781571428571,19,,,,,417978
2025-08-31,202536,231.0,231,231,231,0.93698335,32.87138,0,1,354340220253620713,2026-09-17,Ribeiṛo Preto,1.1590079,702739,17.6744571428571,66.4614142857143,0,0.0,1,44.9293,27.6272285714286,23.5081285714286,29.6185,18,,,,,417978
2025-08-24,202535,210.0,210,210,210,0.8887342,29.883072,0,1,354340220253520707,2026-09-11,Ribeiṛo Preto,1.1304536,702739,17.6319142857143,72.6967714285714,0,0.0,1,46.6047428571429,25.5275714285714,23.9456285714286,30.3018,14,,,,,417978
2025-08-17,202534,202.0,202,202,202,0.9581553,28.744669,0,1,354340220253420698,2026-09-02,Ribeiṛo Preto,1.197001,702739,18.0707,60.5510857142857,0,1.0,1,39.7338142857143,21.7357714285714,24.4822285714286,31.5009571428571,10,,,,,417978
2025-08-10,202533,187.0,187,187,187,0.96983993,26.610165,0,1,354340220253320690,2026-08-25,Ribeiṛo Preto,1.2265266,702739,10.6859,74.7895428571429,0,1.0,1,46.7093,23.6531,18.0774,26.1333142857143,17,,,,,417978
2025-08-03,202532,177.0,177,177,177,0.9432095,25.18716,0,1,354340220253220683,2026-08-18,Ribeiṛo Preto,1.1918607,702739,14.6925,72.8114857142857,0,0.0,0,51.6708571428571,30.1047714285714,19.8672714285714,25.6290142857143,15,,,,,417978
2025-07-27,202531,138.0,138,138,138,0.14316934,19.637447,0,1,354340220253120676,2026-08-11,Ribeiṛo Preto,0.88315743,702739,13.2993714285714,72.9101285714286,0,0.0,0,48.9760285714286,27.1716285714286,19.2128,26.2454285714286,11,,,,,417978
2025-07-20,202530,146.0,146,146,146,0.04103355,20.77585,0,1,354340220253020671,2026-08-06,Ribeiṛo Preto,0.8239507,702739,14.0786285714286,75.0820142857143,0,0.0,0,52.4600285714286,29.8673714285714,20.6854714285714,27.9842142857143,17,,,,,417978
2025-07-13,202529,156.0,156,156,156,0.00041477854,22.198853,0,1,354340220252920662,2026-07-28,Ribeiṛo Preto,0.70703286,702739,13.2379142857143,71.8478714285714,0,0.0,0,50.0139857142857,29.8356714285714,19.4135714285714,25.5769857142857,15,,,,,417978
2025-07-06,202528,159.0,159,159,159,1.6821331e-09,22.625755,0,1,354340220252820654,2026-07-20,Ribeiṛo Preto,0.56331307,702739,12.5102285714286,77.5971,0,0.0,0,57.0414428571429,36.1016857142857,18.1273428571429,24.2441714285714,25,,,,,417978
2025-06-29,202527,213.0,213,213,213,6.739374e-08,30.309973,0,1,354340220252720647,2026-07-13,Ribeiṛo Preto,0.6341126,702739,13.481,86.6481142857143,0,0.0,1,67.4486,43.6996571428571,18.7415428571429,24.9242571428571,38,,,,,417978
2025-06-22,202526,275.0,275,275,275,2.7880607e-05,39.132595,0,1,354340220252620642,2026-07-08,Ribeiṛo Preto,0.7281327,702739,13.8028714285714,87.8009142857143,0,0.0,1,64.6203571428571,40.5431857142857,18.9804428571429,25.3814428571429,80,,,,,417978
2025-06-15,202525,384.0,384,384,384,0.0040951907,54.64333,0,1,354340220252520636,2026-07-02,Ribeiṛo Preto,0.83340627,702739,14.3281857142857,76.8897428571429,0,0.0,1,59.0981,37.0541571428571,19.6400142857143,25.9301714285714,97,,,,,417978
2025-06-08,202524,324.0,324,324,324,0.0,46.105312,0,1,354340220252420627,2026-06-23,Ribeiṛo Preto,0.53906834,702739,13.7466142857143,85.8827571428571,0,0.0,1,69.2260714285714,46.8927428571429,17.8471571428571,22.8045142857143,93,,,,,417978
2025-06-01,202523,437.0,437,437,437,0.0,62.18525,0,1,354340220252320621,2026-06-17,Ribeiṛo Preto,0.56995505,702739,15.2406142857143,88.4866142857143,0,0.0,1,69.4197142857143,45.2708571428571,20.8101571428571,27.042,150,,,,,417978
2025-05-25,202522,579.0,579,579,579,0.0,82.3919,0,1,354340220252220619,2026-06-15,Ribeiṛo Preto,0.6236179,702739,14.3892571428571,83.4942571428571,0,0.0,1,62.6103571428571,42.8808,19.3813285714286,24.9745142857143,234,,,,,417978
2025-05-18,202521,797.0,797,797,797,1.7786217e-11,113.413376,0,1,354340220252120608,2026-06-04,Ribeiṛo Preto,0.73556906,702739,14.9745,82.5059142857143,0,0.0,1,58.6164285714286,33.3626571428571,21.158,27.4410714285714,328,,,,,417978
2025-05-11,202520,904.0,904,904,904,3.464673e-12,128.63951,0,1,354340220252020599,2026-05-26,Ribeiṛo Preto,0.7413332,702739,17.1263857142857,81.6527142857143,0,0.0,1,66.3948142857143,47.5925285714286,21.1357714285714,26.1281571428571,426,,,,,417978
2025-05-04,202519,1127.0,1127,1127,1127,5.835388e-05,160.37248,0,1,354340220251920592,2026-05-19,Ribeiṛo Preto,0.85549736,702739,16.3973285714286,83.9438714285714,0,0.0,1,63.5558857142857,42.2078428571429,22.1249571428571,27.7428714285714,608,,,,,417978
2025-04-27,202518,1194.0,1194,1194,1194,2.5417148e-05,169.9066,0,1,354340220251820587,2026-05-14,Ribeiṛo Preto,0.852718,702739,17.2116857142857,88.8770857142857,0,0.0,1,74.6938142857143,56.8157285714286,21.5319285714286,26.2912428571429,671,,,,,417978
2025-04-20,202517,1436.0,1436,1436,1436,0.018571075,204.34329,0,1,354340220251720578,2026-05-05,Ribeiṛo Preto,0.92653704,702739,18.5871571428571,91.8306,0,0.0,1,78.9288285714286,62.8118285714286,22.2321142857143,26.3930428571429,850,,,,,417978
2025-04-13,202516,1234.0,1234,1234,1234,0.0,175.59862,0,1,354340220251620571,2026-04-28,Ribeiṛo Preto,0.71658564,702739,19.5401142857143,90.2715142857143,0,0.0,1,77.1170857142857,60.5065142857143,22.9979142857143,27.2196571428571,813,,,,,417978
2025-04-06,202515,1637.0,1637,1637,1637,1.2660406e-06,232.94566,0,4,354340220251520566,2026-04-23,Ribeiṛo Preto,0.85377914,702739,18.3072428571429,83.1369,0,0.0,2,67.0158571428571,47.559,23.0771714285714,28.5641857142857,1073,,,,,417978
2025-03-30,202514,1690.0,1690,1690,1690,1.2765344e-12,240.48758,0,4,354340220251420557,2026-04-14,Ribeiṛo Preto,0.7965376,702739,20.8726714285714,90.4550857142857,0,0.0,2,75.4049,55.7213142857143,24.3998857142857,28.5628857142857,1175,,,,,417978
2025-03-23,202513,1883.0,1883,1883,1883,5.2928724e-09,267.95154,0,4,354340220251320552,2026-04-09,Ribeiṛo Preto,0.8366872,702739,20.8687285714286,88.6812571428571,0,0.0,2,74.1882142857143,56.1328714285714,24.7276857142857,29.2062428571429,1352,,,,,417978
2025-03-16,202512,2201.0,2201,2201,2201,0.047243435,313.20306,0,4,354340220251220544,2026-04-01,Ribeiṛo Preto,0.9514397,702739,20.6821,88.6539571428571,0,0.0,2,73.0674142857143,54.5594285714286,24.6512428571429,29.2126,1624,,,,,417978
2025-03-09,202511,2334.0,2334,2334,2334,0.2921043,332.129,0,4,354340220251120536,2026-03-24,Ribeiṛo Preto,0.9841723,702739,22.3271714285714,79.9490428571429,0,0.0,2,58.9864857142857,40.1646571428571,27.2640142857143,32.2991571428571,1706,,,,,417978
2025-03-02,202510,2236.0,2236,2236,2236,0.028926585,318.18356,0,4,354340220251020529,2026-03-17,Ribeiṛo Preto,0.9455998,702739,22.1713428571429,68.2344428571429,0,0.0,2,50.3082,34.5125142857143,26.9431,31.9991714285714,1667,,,,,417978
2025-02-23,202509,2465.0,2465,2465,2465,0.9996812,350.77036,0,4,354340220250920522,2026-03-10,Ribeiṛo Preto,1.1048647,702739,21.8282428571429,78.9043714285714,0,1.0,2,59.7990142857143,39.5218,26.5734,31.9162571428571,1817,,,,,417978
2025-02-16,202508,2418.0,2418,2418,2418,1.0,344.0822,0,4,354340220250820516,2026-03-04,Ribeiṛo Preto,1.2106743,702739,21.9674857142857,87.3587285714286,0,1.0,2,66.9309,45.3015285714286,26.8105571428571,31.7555428571429,1733,,,,,417978
2025-02-09,202507,2355.0,2355,2355,2355,1.0,335.1173,0,4,354340220250720508,2026-02-24,Ribeiṛo Preto,1.3350465,702739,20.1845857142857,91.4261857142857,1,1.0,2,74.6904142857143,56.4353571428571,24.6420857142857,28.8617285714286,1597,,,,,417978
2025-02-02,202506,1942.0,1942,1942,1942,1.0,276.34726,0,4,354340220250620504,2026-02-20,Ribeiṛo Preto,1.2533175,702739,20.2108142857143,94.1718,1,1.0,2,81.0851428571429,63.1106,23.7727857142857,27.8389,1302,,,,,417978
2025-01-26,202505,1785.0,1785,1785,1785,1.0,254.0061,0,4,354340220250520495,2026-02-11,Ribeiṛo Preto,1.3356082,702739,20.9794857142857,95.2778285714286,1,1.0,2,82.4982428571429,67.0569857142857,23.9298285714286,27.2101571428571,1242,,,,,417978
2025-01-19,202504,1557.0,1557,1557,1557,1.0,221.56163,0,3,354340220250420491,2026-02-07,Ribeiṛo Preto,1.3642018,702739,21.5167142857143,90.7624,0,1.0,2,68.9465857142857,48.7485428571429,26.5264714285714,31.5483,1112,,,,,417978
2025-01-12,202503,1360.0,1360,1360,1360,1.0,193.52846,0,3,354340220250320487,2026-02-03,Ribeiṛo Preto,1.3860744,702739,21.0265142857143,86.5821571428571,0,1.0,1,72.8371571428572,59.4639285714286,24.5230571428571,28.1099857142857,895,,,,,417978
2025-01-05,202502,1081.0,1081,1081,1081,0.99999994,153.82668,0,4,354340220250220460,2026-01-07,Ribeiṛo Preto,1.2806044,702739,19.9760428571429,92.6381285714286,1,1.0,2,75.7707285714286,57.4810142857143,24.5112428571429,29.0721571428571,690,,,,,417978
2024-12-29,202501,1039.0,1039,1039,1039,1.0,147.85005,0,3,354340220250120460,2026-01-07,Ribeiṛo Preto,1.389682,702739,20.0369857142857,95.1208857142857,1,1.0,2,80.4983285714286,63.6936142857143,23.9787857142857,27.9568,651,,,,,417978
2024-12-22,202452,770.0,770,770,770,0.9973565,109.571266,0,3,354340220245220438,2025-12-16,Ribeiṛo Preto,1.1588578,702739,20.9599142857143,93.9113428571429,1,1.0,1,84.8840142857143,72.3156857142857,23.3907142857143,26.4271428571429,471,,,,,417978
2024-12-15,202451,780.0,780,780,780,0.99999994,110.99427,0,3,354340220245120438,2025-12-16,Ribeiṛo Preto,1.3384465,702739,19.8149714285714,91.3354285714286,1,1.0,1,75.9077285714286,60.4656857142857,23.9930428571429,28.0024142857143,431,,,,,417978
2024-12-08,202450,663.0,663,663,663,0.9999913,94.34512,0,3,354340220245020438,2025-12-16,Ribeiṛo Preto,1.2855,702739,21.0566142857143,87.5656428571429,0,1.0,1,73.3374428571429,56.1563,24.7686857142857,29.0065285714286,330,,,,,417978
2024-12-01,202449,581.0,581,581,581,0.999868,82.6765,0,3,354340220244920432,2025-12-10,Ribeiṛo Preto,1.2541034,702739,21.3000714285714,93.0417857142857,1,1.0,1,79.4464285714286,63.2076,24.6442285714286,28.3477285714286,263,,,,,417978
2024-11-24,202448,497.0,497,497,497,0.99603415,70.72327,0,1,354340220244820425,2025-12-03,Ribeiṛo Preto,1.1923336,702739,20.3269428571429,81.1014714285714,0,1.0,1,65.7739142857143,50.4710571428571,24.6260142857143,28.9082714285714,233,,,,,417978
2024-11-17,202447,489.0,489,489,489,0.99866396,69.58487,0,1,354340220244720418,2025-11-26,Ribeiṛo Preto,1.2237349,702739,20.0419857142857,89.9358285714286,0,1.0,1,73.3550428571429,56.2546857142857,24.4592714285714,28.6506,200,,,,,417978
2024-11-10,202446,390.0,390,390,390,0.28074285,55.497135,0,1,354340220244620410,2025-11-18,Ribeiṛo Preto,0.9597012,702739,19.4780857142857,87.7960857142857,0,0.0,1,70.9045571428571,52.7282285714286,23.7824142857143,28.2671142857143,138,,,,,417978
2024-11-03,202445,374.0,374,374,374,0.11211081,53.22033,0,1,354340220244520404,2025-11-12,Ribeiṛo Preto,0.91675,702739,20.8704,94.3096571428571,1,0.0,1,86.0900285714286,74.7363571428571,22.7382714285714,24.9619142857143,140,,,,,417978
2024-10-27,202444,441.0,441,441,441,0.89850545,62.75445,0,1,354340220244420396,2025-11-04,Ribeiṛo Preto,1.0915389,702739,20.9737285714286,85.1513285714286,0,0.0,1,71.0504142857143,56.7439285714286,24.4457714285714,28.6002,160,,,,,417978
2024-10-20,202443,388.0,388,388,388,0.30557647,55.212532,0,1,354340220244320390,2025-10-29,Ribeiṛo Preto,0.9644903,702739,21.3211857142857,91.1467142857143,1,0.0,1,79.7953,64.5690142857143,24.3053857142857,28.0204,121,,,,,417978
